YGL092W,0.242829874,0.201095,0.832357247,0.36934428,0.335694424,0.302044568,0.268394712,0.718579061
YOL021C,0.237728347,0.248095603,0.750610054,0.371132402,0.346525042,0.321917682,0.297310323,0.717455243
YBR247C,0.172997261,0.283748386,0.750610054,0.372776022,0.354970495,0.337164967,0.31935944,0.717177205
YDL116W,0.199829078,0.216413376,0.832357247,0.366253269,0.336285291,0.306317312,0.276349333,0.710865201
YAL021C,0.197070787,0.262751814,0.750610054,0.368296117,0.347187257,0.326078396,0.304969535,0.710317053
YDL126C,0.202122066,0.419859096,0.462176672,0.376004233,0.384775205,0.393546178,0.402317151,0.710022555
YDL029W,0.161922602,0.498530768,0.358223524,0.379301916,0.403147686,0.426993457,0.450839227,0.708750754
YJL080C,0.25878147,0.12118676,0.936310395,0.359366346,0.311730429,0.264094512,0.216458595,0.706614017
YFL039C,0.150494059,0.502097212,0.358223524,0.378228002,0.403001844,0.427775686,0.452549528,0.706246282
YDR099W,0.135379949,0.291295787,0.750610054,0.367145394,0.351975473,0.336805551,0.32163563,0.70516121
YCR057C,0.222912256,0.440542448,0.39238653,0.374095921,0.387385226,0.400674532,0.413963837,0.704137596
YLR127C,0.229377321,0.237805238,0.750610054,0.363899463,0.338680618,0.313461773,0.288242928,0.704018402
YGR013W,0.193067736,0.257174114,0.750610054,0.364506505,0.343040026,0.321573548,0.30010707,0.703295598
YKR082W,0.236941503,0.187274,0.832357247,0.360961688,0.32622415,0.291486613,0.256749075,0.703195975
YHL030W,0.304824667,0.194197539,0.750610054,0.36095745,0.327605468,0.294253485,0.260901503,0.702495146
YGR262C,0.199869779,0.252342544,0.750610054,0.36379123,0.341501493,0.319211756,0.296922019,0.702348206
YDL015C,0.228013307,0.354059423,0.537579307,0.368427865,0.365554177,0.362680488,0.3598068,0.701449788
YKL068W,0.167707936,0.223387648,0.832357247,0.36171012,0.334045625,0.306381131,0.278716637,0.701081475
YLR044C,0.166965021,0.265658695,0.750610054,0.362223116,0.342910232,0.323597348,0.304284464,0.697880363
YGL100W,0.193680933,0.180856018,0.873596877,0.357247462,0.321969173,0.286690884,0.251412595,0.696409321
YLR384C,0.284991703,0.19796503,0.750610054,0.357882954,0.325899369,0.293915785,0.2619322,0.695969406
YLR105C,0.217610194,0.127554345,0.936310395,0.35225732,0.307316725,0.26237613,0.217435535,0.691759205
YKL057C,0.219438582,0.184286898,0.832357247,0.355092406,0.320931305,0.286770203,0.252609101,0.691756123
YIL115C,0.258946652,0.160962049,0.832357247,0.353306999,0.314838009,0.276369019,0.237900029,0.690517794
YJR042W,0.207710651,0.189113544,0.832357247,0.354573747,0.321481706,0.288389666,0.255297625,0.690236139
YER112W,0.161880787,0.259358383,0.750610054,0.357801902,0.338113198,0.318424494,0.298735791,0.689667965
YFR002W,0.219490869,0.181354015,0.832357247,0.353639037,0.319182032,0.284725028,0.250268024,0.689142672
YKL203C,0.403293474,0.163148375,0.679355783,0.352236502,0.314418876,0.276601251,0.238783626,0.688158166
YMR061W,0.219153219,0.224493359,0.750610054,0.354687498,0.32864867,0.302609842,0.276571015,0.68692566
YER165W,0.166454921,0.253228945,0.750610054,0.355880716,0.335350362,0.314820008,0.294289654,0.686438538
YDL007W,0.147590248,0.263122422,0.750610054,0.356111287,0.337513514,0.318915741,0.300317968,0.685910331
YMR153W,0.203439364,0.184912006,0.832357247,0.351405156,0.318106526,0.284807896,0.251509266,0.684319111
YER110C,0.210869467,0.225137249,0.750610054,0.352938505,0.327378254,0.301818002,0.276257751,0.683363285
YPL083C,0.227021576,0.110360538,0.936310395,0.346013262,0.298882717,0.251752172,0.204621628,0.68099047
YPR103W,0.166752988,0.244857648,0.750610054,0.351769585,0.330387197,0.30900481,0.287622423,0.679053404
YMR205C,0.220208269,0.387535576,0.439970717,0.358812535,0.364557143,0.370301751,0.376046359,0.678871511
YDR356W,0.283263894,0.179734599,0.750610054,0.348335787,0.314615549,0.280895312,0.247175074,0.678698113
YOL100W,0.263880459,0.131007349,0.854563202,0.34511459,0.302293142,0.259471693,0.216650245,0.677128445
YNL107W,0.131874542,0.261823308,0.750610054,0.351532803,0.333590904,0.315649005,0.297707106,0.676883275
YEL037C,0.11484462,0.270306247,0.750610054,0.351516792,0.335274683,0.319032574,0.302790465,0.676002959
YBL084C,0.205988718,0.218948201,0.750610054,0.348623794,0.322688675,0.296753557,0.270818438,0.675352767
YHR186C,0.300727099,0.205692274,0.679355783,0.347866858,0.319431941,0.290997024,0.262562107,0.675164488
YPL031C,0.184010479,0.22687746,0.750610054,0.347093863,0.323050583,0.299007302,0.274964021,0.671499981
YKL213C,0.203065036,0.112806654,0.936310395,0.341247185,0.295559079,0.249870972,0.204182866,0.671213704
YIL046W,0.224791774,0.201932692,0.750610054,0.344816803,0.316239981,0.287663159,0.259086336,0.669440337
YDR118W,0.195340713,0.217220209,0.750610054,0.345097796,0.319522279,0.293946761,0.268371244,0.668473572
YJL041W,0.171280705,0.184973125,0.832357247,0.343396051,0.311711465,0.28002688,0.248342295,0.668294789
YHR165C,0.441987598,0.27895652,0.39238653,0.348071792,0.334248738,0.320425683,0.306602629,0.668247932
YBR159W,0.179876946,0.584636477,0.103953148,0.363275762,0.407547905,0.451820048,0.496092191,0.668087876
YGL172W,0.105069905,0.220799973,0.832357247,0.344756775,0.319965414,0.295174054,0.270382694,0.667433552
YNL061W,0.185411713,0.420213201,0.39238653,0.354556161,0.367687569,0.380818977,0.393950385,0.667091002
YIL148W,0.148737036,0.240074938,0.750610054,0.344874242,0.323914381,0.30295452,0.281994659,0.665740989
YDR192C,0.130472417,0.204169668,0.832357247,0.34279225,0.315067734,0.287343217,0.259618701,0.665167533
YGL208W,0.150099259,0.166728626,0.879453392,0.340752476,0.305947706,0.271142936,0.236338166,0.664832089
YNL147W,0.145690692,0.240388764,0.750610054,0.344269569,0.323493408,0.302717247,0.281941086,0.664500261
YBR106W,0.164273582,0.588706579,0.103953148,0.361409972,0.406869293,0.452328615,0.497787936,0.663949286
YGL011C,0.137847466,0.243760576,0.750610054,0.343994668,0.32394785,0.303901031,0.283854213,0.663613278
YDR523C,0.189034207,0.214749566,0.750610054,0.342285848,0.316778592,0.291271335,0.265764079,0.66309674
YOR014W,0.186190203,0.215806224,0.750610054,0.342103176,0.316843786,0.291584395,0.266325005,0.66262573
YJL061W,0.189616313,0.167464944,0.832357247,0.339225862,0.304873678,0.270521495,0.236169311,0.66170523
YGR195W,0.145399793,0.237298363,0.750610054,0.342651643,0.321580987,0.300510331,0.279439675,0.66157345
YGR090W,0.269898628,0.366196017,0.39238653,0.348669298,0.352174642,0.355679986,0.359185329,0.660718994
YKR081C,0.173314172,0.419346982,0.39238653,0.351098667,0.36474833,0.378397993,0.392047656,0.660262635
YCR077C,0.188270309,0.211519484,0.750610054,0.340479833,0.314687763,0.288895693,0.263103624,0.659807717
YJL124C,0.130275094,0.243036041,0.750610054,0.341739308,0.321998654,0.302258001,0.282517348,0.659175011
YML092C,0.134357344,0.240686179,0.750610054,0.341584939,0.321405187,0.301225435,0.281045683,0.65910126
YHL007C,0.211443548,0.196467366,0.750610054,0.338747084,0.31029114,0.281835197,0.253379253,0.65784743
YBR170C,0.183848507,0.108062557,0.936310395,0.334071004,0.288869315,0.243667625,0.198465936,0.657335752
YDR280W,0.11704221,0.246321471,0.750610054,0.340073802,0.321323335,0.302572869,0.283822403,0.655515456
YER105C,0.265793783,0.118249582,0.832357247,0.333662549,0.290579955,0.247497362,0.204414769,0.655500139
YBR055C,0.27480598,0.356910392,0.39238653,0.345253324,0.347584737,0.349916151,0.352247565,0.654815608
YCL039W,0.195956607,0.201649642,0.750610054,0.337466486,0.310303117,0.283139749,0.25597638,0.654768008
YOR117W,0.13708417,0.233867029,0.750610054,0.338857071,0.317859062,0.296861054,0.275863046,0.654327438
YPL016W,0.228759421,0.182679415,0.750610054,0.336182076,0.305481544,0.274781012,0.24408048,0.654096211
YGR200C,0.240896101,0.175834611,0.750610054,0.335793844,0.303801998,0.271810151,0.239818304,0.654004227
YOL149W,0.147938727,0.226983862,0.750610054,0.338129126,0.315900073,0.293671021,0.271441968,0.653559866
YML103C,0.263676771,0.116378543,0.832357247,0.332197776,0.289033929,0.245870083,0.202706236,0.652757698
YJL141C,0.215284053,0.18860038,0.750610054,0.335773717,0.306339049,0.276904382,0.247469715,0.652687396
YDR404C,0.12978671,0.236045205,0.750610054,0.338121794,0.317706476,0.297291158,0.27687584,0.652639067
YDL060W,0.226790859,0.181424073,0.750610054,0.335062265,0.304334626,0.273606988,0.24287935,0.651982122
YFL033C,0.288093557,0.146799054,0.750610054,0.33307543,0.295820155,0.258564879,0.221309604,0.651470954
YGR134W,0.244785505,0.170290996,0.750610054,0.333994388,0.301253709,0.268513031,0.235772353,0.650959676
YNL207W,0.163265469,0.214444895,0.750610054,0.335691328,0.311442042,0.287192755,0.262943468,0.649938167
YGL245W,0.241723752,0.170205609,0.750610054,0.333186256,0.300590127,0.267993997,0.235397868,0.649351951
YPL012W,0.251422985,0.164747961,0.750610054,0.33288224,0.299255384,0.265628529,0.232001673,0.649289684
YAR008W,0.163276085,0.110471327,0.936310395,0.330132284,0.286200092,0.242267901,0.19833571,0.649217434
YAR042W,0.281467601,0.098166237,0.838945827,0.329186476,0.282982428,0.23677838,0.190574332,0.648556327
YDL145C,0.264440138,0.302023625,0.487066862,0.338888563,0.331515575,0.324142588,0.3167696,0.647574763
YGR095C,0.087790465,0.252688753,0.750610054,0.335944506,0.319293356,0.302642205,0.285991054,0.646620137
YFR031C,0.27508901,0.147786047,0.750610054,0.33031779,0.293811441,0.257305093,0.220798744,0.645856974
YER022W,0.185931588,0.395807831,0.39238653,0.342483445,0.353148322,0.363813199,0.374478077,0.645386107
YGL003C,0.211547816,0.182300545,0.750610054,0.33168974,0.301811901,0.271934062,0.242056223,0.645149426
YBL079W,0.262848148,0.107962721,0.832357247,0.327782709,0.283818712,0.239854714,0.195890716,0.644769146
YJL164C,0.172662758,0.201728562,0.750610054,0.331682484,0.3056917,0.279700915,0.253710131,0.643192112
YIL149C,0.38256147,0.084491059,0.750610054,0.325538411,0.27732894,0.22911947,0.18091,0.642627715
YKR048C,0.162670707,0.19638952,0.767935578,0.330846331,0.303954969,0.277063607,0.250172245,0.642053711
YFL007W,0.365578147,0.092668581,0.750610054,0.325381341,0.278838789,0.232296237,0.185753685,0.641495823
YPR072W,0.196532525,0.185259681,0.750610054,0.329415485,0.300584324,0.271753164,0.242922003,0.640305002
YPL086C,0.223149956,0.170406525,0.750610054,0.328643265,0.296995917,0.265348569,0.233701221,0.640245878
YLR025W,0.114525621,0.126260667,0.936310395,0.325839338,0.285923603,0.246007869,0.206092135,0.639052608
YGL131C,0.332539998,0.108022095,0.750610054,0.324798561,0.281443267,0.238087974,0.194732681,0.638794912
YLR086W,0.312910752,0.118345099,0.750610054,0.325052751,0.283711221,0.24236969,0.20102816,0.638270992
YLR438C-A,0.079226377,0.247955487,0.750610054,0.331436851,0.314740578,0.298044306,0.281348033,0.638078154
YCL019W,0.335617795,0.105032374,0.750610054,0.324073149,0.280264994,0.236456839,0.192648684,0.637643061
YGL240W,0.141518856,0.21212248,0.750610054,0.329093468,0.30569927,0.282305073,0.258910875,0.636974687
YPR154W,0.139395244,0.213187192,0.750610054,0.329094921,0.305913375,0.282731829,0.259550283,0.636871122
YDR378C,0.096322016,0.236652129,0.750610054,0.330059082,0.311377691,0.292696301,0.27401491,0.636452951
YDR101C,0.178377962,0.191046256,0.750610054,0.327770132,0.300425357,0.273080582,0.245735806,0.636435638
YHR069C,0.149010346,0.206611879,0.750610054,0.32821104,0.303891207,0.279571375,0.255251543,0.635760891
YMR106C,0.173421918,0.391878101,0.39238653,0.337391163,0.34828855,0.359185938,0.370083326,0.635594515
YPL151C,0.20322275,0.175424884,0.750610054,0.326170643,0.296021491,0.265872339,0.235723188,0.634798798
YNL232W,0.123407647,0.219629181,0.750610054,0.328319016,0.306581049,0.284843082,0.263105115,0.634675113
YNR052C,0.142847229,0.208465923,0.750610054,0.327597282,0.30377101,0.279944739,0.256118467,0.634347972
YOR056C,0.208220392,0.112707333,0.854563202,0.322049565,0.280181119,0.238312672,0.196444226,0.632828397
YJL020C,0.242128635,0.369111599,0.358223524,0.334643839,0.341537391,0.348430943,0.355324495,0.632376519
YLR170C,0.137495651,0.125323283,0.901659346,0.322450391,0.283024969,0.243599548,0.204174126,0.632368453
YER068W,0.185524036,0.182242304,0.750610054,0.325154675,0.2965722,0.267989726,0.239407252,0.632085119
YER138C,0.323522094,0.103758729,0.750610054,0.320412402,0.277081667,0.233750933,0.190420198,0.63044893
YIL038C,0.216877403,0.162232301,0.750610054,0.322988015,0.290836872,0.258685729,0.226534587,0.629752799
YKL139W,0.210876524,0.164666416,0.750610054,0.322704853,0.291097165,0.259489478,0.227881791,0.628943063
YPL217C,0.303310829,0.112807802,0.750610054,0.319884122,0.278468858,0.237053594,0.19563833,0.628487463
YMR165C,0.203327194,0.064084018,0.936310395,0.316951406,0.266377929,0.215804451,0.165230973,0.627494411
YER107C,0.201876614,0.122362289,0.832357247,0.31973961,0.280264146,0.240788681,0.201313217,0.627242991
YNL330C,0.168158802,0.186388252,0.750610054,0.32288634,0.295586722,0.268287105,0.240987487,0.627133855
YPR137C-B,0.324503899,0.099164391,0.750610054,0.318360684,0.274521425,0.230682167,0.186842908,0.626804928
YER160C,0.325597888,0.098123961,0.750610054,0.318113966,0.274115965,0.230117964,0.186119963,0.626415536
YLR421C,0.141175211,0.200128141,0.750610054,0.323010387,0.298433938,0.273857488,0.249281039,0.626007959
YER172C,0.381202838,0.265347533,0.39238653,0.326071109,0.313926393,0.301781678,0.289636963,0.625607464
YDL207W,0.216844462,0.110223771,0.832357247,0.317412313,0.275974604,0.234536896,0.193099188,0.623802248
YPL178W,0.115024465,0.212079676,0.750610054,0.322448468,0.300374709,0.278300951,0.256227193,0.623688968
YDR261W-B,0.335679689,0.088590552,0.750610054,0.315867712,0.27041228,0.224956848,0.179501416,0.622876368
YMR080C,0.229007587,0.147367994,0.750610054,0.318588407,0.284344325,0.250100242,0.215856159,0.622440015
YEL015W,0.16070525,0.185055772,0.750610054,0.320356712,0.293296524,0.266236336,0.239176148,0.622207847
YHR140W,0.197067341,0.523744833,0.103953148,0.337127539,0.374450998,0.411774456,0.449097915,0.621880594
YGR136W,0.127580958,0.2030553,0.750610054,0.321075403,0.297471382,0.273867362,0.250263341,0.621845276
YOL068C,0.192038159,0.167224776,0.750610054,0.319274441,0.288864508,0.258454575,0.228044642,0.621826405
YPL124W,0.167674568,0.180584824,0.750610054,0.319863568,0.292007819,0.26415207,0.236296321,0.621668653
YER162C,0.267403177,0.124413572,0.750610054,0.316710094,0.278250789,0.239791485,0.201332181,0.62097883
YJL047C,0.23327472,0.143300261,0.750610054,0.317621324,0.282757111,0.247892899,0.213028686,0.620912622
YJR050W,0.222710188,0.148826187,0.750610054,0.317743154,0.283959761,0.250176367,0.216392974,0.620603689
YDR267C,0.221969938,0.149209806,0.750610054,0.317749901,0.284041882,0.250333863,0.216625844,0.620578821
YGL115W,0.129477475,0.200414473,0.750610054,0.320229119,0.29626619,0.27230326,0.248340331,0.62041679
YOR119C,0.183168073,0.388401157,0.358223524,0.329548478,0.341319014,0.353089549,0.364860085,0.62025684
YDR146C,0.212729985,0.153623649,0.750610054,0.317646834,0.284842197,0.25203756,0.219232923,0.619931304
YLR096W,0.250778587,0.277912216,0.487066862,0.32341747,0.314316419,0.305215369,0.296114318,0.619043719
YMR314W,0.137128337,0.194637357,0.750610054,0.319253276,0.294330092,0.269406909,0.244483725,0.619042817
YDR463W,0.162266326,0.109063007,0.879453392,0.314961433,0.273781748,0.232602063,0.191422377,0.619016565
YKL210W,0.220151855,0.146385678,0.750610054,0.315883316,0.281983789,0.248084261,0.214184733,0.617128065
YDL190C,0.208772144,0.152644523,0.750610054,0.316167811,0.283463153,0.250758496,0.218053838,0.61707117
YBL016W,0.160918029,0.179187848,0.750610054,0.317475945,0.289818325,0.262160706,0.234503087,0.617033105
YNL006W,0.180766733,0.207232049,0.679355783,0.318646654,0.296363733,0.274080812,0.251797891,0.616570102
YJL039C,0.280995344,0.111747131,0.750610054,0.313774915,0.273369358,0.232963801,0.192558245,0.616375117
YNL288W,0.134040128,0.192501677,0.750610054,0.317413384,0.292431043,0.267448701,0.24246636,0.6155766
YLL026W,0.213665239,0.148225617,0.750610054,0.315181632,0.281790429,0.248399226,0.215008023,0.615540702
YLR424W,0.228613288,0.139867364,0.750610054,0.314739518,0.279765087,0.244790656,0.209816225,0.615492299
YDR155C,0.130387615,0.191790063,0.750610054,0.316144449,0.291273572,0.266402694,0.241531817,0.613109891
YGR140W,0.243357271,0.128352583,0.750610054,0.312668123,0.275805015,0.238941907,0.202078799,0.612500987
YIL106W,0.1426999,0.174209759,0.767935578,0.314763749,0.286652951,0.258542153,0.230431355,0.612106522
YMR104C,0.210928289,0.145272709,0.750610054,0.31302094,0.279471294,0.245921648,0.212372002,0.61151461
YHR172W,0.218392052,0.140187194,0.750610054,0.312344124,0.277912738,0.243481352,0.209049966,0.610669528
YLR074C,0.165007489,0.311104776,0.496339678,0.32088918,0.318932299,0.316975418,0.315018538,0.610667882
YMR255W,0.175890885,0.117694755,0.832357247,0.310909411,0.272266479,0.233623548,0.194980617,0.610049346
YKR096W,0.252166235,0.112769359,0.764031235,0.310434047,0.270901109,0.231368172,0.191835234,0.609591158
YJR132W,0.228878494,0.13308492,0.750610054,0.311414597,0.275748662,0.240082726,0.204416791,0.609520702
YPL101W,0.191234623,0.153100951,0.750610054,0.312011645,0.280229506,0.248447367,0.216665229,0.608713194
YDR075W,0.150797831,0.175563593,0.750610054,0.313133768,0.285619733,0.258105698,0.230591663,0.608711176
YGR113W,0.169419757,0.164962287,0.750610054,0.312488596,0.282983334,0.253478073,0.223972811,0.608480964
YBR196C,0.176316586,0.378856969,0.358223524,0.323063512,0.334222203,0.345380895,0.356539586,0.608241327
YGL061C,0.169792068,0.163908899,0.750610054,0.31205498,0.282425764,0.252796548,0.223167331,0.60771907
YBR012W-B,0.327579054,0.075538435,0.750610054,0.307316495,0.260960883,0.214605271,0.168249659,0.607079146
YER123W,0.209613434,0.091879975,0.838945827,0.308079803,0.264839837,0.221599872,0.178359906,0.606971608
YGL093W,0.221805622,0.088591114,0.832357247,0.307836274,0.263987242,0.22013821,0.176289178,0.606813437
YPR141C,0.22970341,0.128702888,0.750610054,0.30942981,0.273284426,0.237139041,0.200993657,0.605989331
YLL050C,0.122512059,0.188120565,0.750610054,0.312340811,0.287496762,0.262652712,0.237808663,0.605869565
YKL129C,0.299939273,0.307339596,0.358223524,0.318210497,0.316036317,0.313862137,0.311687957,0.605687035
YPL194W,0.184463666,0.153490036,0.750610054,0.310513448,0.279108766,0.247704083,0.216299401,0.605677892
YDR395W,0.208177694,0.140156642,0.750610054,0.309775258,0.275851535,0.241927812,0.208004088,0.605534852
YPL209C,0.210353575,0.138860953,0.750610054,0.309671384,0.275509298,0.241347211,0.207185125,0.605456672
YDL140C,0.297680307,0.28922903,0.39238653,0.317131224,0.311550785,0.305970347,0.300389908,0.605339546
YDL165W,0.150739953,0.171516455,0.750610054,0.311095729,0.283179874,0.25526402,0.227348165,0.605039813
YKL009W,0.180153082,0.155122265,0.750610054,0.310251917,0.279225986,0.248200056,0.217174126,0.604991607
YEL056W,0.168699273,0.161136786,0.750610054,0.310395725,0.280543937,0.250692149,0.220840362,0.604677771
YCR035C,0.140366953,0.176781781,0.750610054,0.311135142,0.28426447,0.257393798,0.230523126,0.604592106
YDL226C,0.15878372,0.139918203,0.797706198,0.309081581,0.275248905,0.24141623,0.207583554,0.604171342
YJR017C,0.177078003,0.155650043,0.750610054,0.309747036,0.278927637,0.248108239,0.21728884,0.603929067
YJL140W,0.104126778,0.196177545,0.750610054,0.311772981,0.288653893,0.265534806,0.242415719,0.603928207
YML099C,0.23850405,0.121471137,0.750610054,0.308014095,0.270705503,0.233396912,0.19608832,0.603881075
YBL056W,0.143285972,0.173444315,0.750610054,0.310196164,0.282845794,0.255495424,0.228145055,0.603047897
YLR113W,0.150332177,0.168377647,0.750610054,0.309424381,0.281215034,0.253005688,0.224796341,0.602010998
YLR079W,0.145759152,0.170627951,0.750610054,0.309406277,0.281650612,0.253894947,0.226139281,0.601749759
YFL034C-B,0.181630174,0.150600642,0.750610054,0.308360378,0.276808431,0.245256484,0.213704536,0.601660692
YHL034C,0.120556882,0.18447905,0.750610054,0.310031259,0.284920817,0.259810375,0.234699934,0.601614613
YPR030W,0.244845847,0.115379541,0.750610054,0.306553746,0.268318905,0.230084064,0.191849223,0.601569537
YOR362C,0.134087127,0.175897518,0.750610054,0.309123054,0.282477947,0.25583284,0.229187733,0.600656357
YOR046C,0.163703751,0.113804292,0.832357247,0.305917396,0.267494775,0.229072154,0.190649533,0.600454362
YGR161W-B,0.333236479,0.064801944,0.750610054,0.303362605,0.255650473,0.207938341,0.160226209,0.600245016
YDR499W,0.195639354,0.141223587,0.750610054,0.307174146,0.273984034,0.240793922,0.20760381,0.600225932
YLR372W,0.21563571,0.48862662,0.103953148,0.324210525,0.357093744,0.389976963,0.422860182,0.599558387
YGR233C,0.2346146,0.118449832,0.750610054,0.30553108,0.26811483,0.230698581,0.193282331,0.599217176
YNR016C,0.382699639,0.15089855,0.543923865,0.307105151,0.275863831,0.244622511,0.21338119,0.599120447
YJR059W,0.228901862,0.121484781,0.750610054,0.30562037,0.268793252,0.231966134,0.195139016,0.599092261
YLR182W,0.201108497,0.136454056,0.750610054,0.306156666,0.272216144,0.238275622,0.2043351,0.598667926
YGL206C,0.303803994,0.251778743,0.439970717,0.311833049,0.299822188,0.287811327,0.275800466,0.598488224
YML007W,0.165192957,0.155644047,0.750610054,0.306772776,0.27654703,0.246321285,0.216095539,0.597981148
YPR190C,0.188014043,0.142895994,0.750610054,0.306104021,0.273462416,0.24082081,0.208179205,0.597918443
YKL042W,0.169683649,0.152865562,0.750610054,0.306506207,0.275778078,0.245049949,0.21432182,0.597725857
YPL169C,0.198119188,0.136670939,0.750610054,0.30551778,0.271748412,0.237979044,0.204209675,0.597368466
YGR098C,0.307825593,0.07553013,0.750610054,0.302373977,0.257005207,0.211636438,0.166267669,0.597194941
YPL180W,0.203848781,0.172776239,0.679355783,0.307189261,0.280306656,0.253424052,0.226541448,0.597100897
