Protein,Priority Fun_GO
YPR018W,0.143518519,0,0.39238653
YJL124C,0.143518519,0,0.750610054
YGL111W,0.143518519,0,0.39238653
YER023W,0.143518519,0.069504765
YDL140C,0.143518519,0.390293726,0.39238653
YOR039W,0.143518519,0
YAR003W,0.143518519,0,0.39238653
YNL084C,0.143518519,0,0.59102001
YIL053W,0.143518519,0,0.750610054
YDR224C,0.143518519,0,0.39238653
YPL256C,0.143518519,0.076539009
YOL123W,0.143518519,0,0.750610054
YDL239C,0.143518519,0,0.358223524
YIL070C,0.143518519,0,0
YAL017W,0.143518519,0.023818671,0.358223524
YGL201C,0.143518519,0,0.39238653
YMR303C,0.143518519,0.041152843,0.358223524
YOR362C,0.143518519,0.053954306,0.750610054
YDL117W,0.143518519,0.035499858,0.375549048
YPR086W,0.143518519,0.071173801,0.39238653
YGL131C,0.143518519,0.023818671,0.750610054
YIL144W,0.143518519,0.023818671,0.39238653
YDR219C,0.143518519,0,0
YAL041W,0.143518519,0
YER041W,0.143518519,0.064586033,0.750610054
YBR142W,0.143518519,0.023818671,0.39238653
YNL118C,0.143518519,0.063716307,0.358223524
YDR060W,0.143518519,0.023818671,0.39238653
YMR199W,0.143518519,0
YJL081C,0.143518519,0,0.39238653
YOR020C,0.143518519,0.057529773,0
YDL175C,0.143518519,0.106258092,0.39238653
YGR268C,0.143518519,0,0.358223524
YDL156W,0.143518519,0,0.750610054
YIL156W,0.143518519,0,0.358223524
YMR167W,0.143518519,0.035173769,0.39238653
YDR507C,0.143518519,0,0.375549048
YOL082W,0.143518519,0,0.081747194
YER054C,0.143518519,0
YPL012W,0.143518519,0,0.750610054
YER148W,0.143518519,0.033408745,0.39238653
YGL060W,0.143518519,0,0.358223524
YPL124W,0.143518519,0,0.750610054
YBR203W,0.143518519,0
YIL021W,0.143518519,0.248481218,0.39238653
YHR099W,0.143518519,0,0.39238653
YLR268W,0.143518519,0.037089073,0.151049292
YMR240C,0.143518519,0.179024979,0.39238653
YMR159C,0.143518519,0,0.081747194
YFR031C,0.143518519,0.039133486,0.750610054
YDR496C,0.143518519,0,0.409712055
YER142C,0.143518519,0.057690222,0.39238653
YPL126W,0.143518519,0,0.39238653
YFL008W,0.143518519,0.040845967,0.39238653
YER129W,0.143518519,0,0.358223524
YOR116C,0.143518519,0,0.39238653
YHR112C,0.143518519,0
YOR326W,0.143518519,0.027229325,0.017325525
YJL117W,0.143518519,0,0
YCL059C,0.143518519,0,0.39238653
YMR125W,0.143518519,0,0.750610054
YJR104C,0.143518519,0,0.358223524
YDR034C,0.143518519,0,0.39238653
YLR134W,0.143518519,0.044696765,0.750610054
YHR170W,0.143518519,0,0.750610054
YPR088C,0.143518519,0,0.358223524
YLR078C,0.143518519,0,0.151049292
YDL138W,0.143518519,0.08467993,0
YBL002W,0.143518519,0,0.39238653
YNL287W,0.143518519,0,0.59102001
YLR258W,0.143518519,0
YNL180C,0.143518519,0.050491431,0.405319668
YPL026C,0.143518519,0.023818671
YDR211W,0.143518519,0
YLR352W,0.143518519,0
YAL029C,0.143518519,0.051995523,0.017325525
YNL308C,0.143518519,0,0.39238653
YNL116W,0.143518519,0,0.358223524
YGR234W,0.143518519,0,0.358223524
YLR306W,0.143518519,0
YKL067W,0.143518519,0.102854713,0.358223524
YLR247C,0.143518519,0.023818671,0.39238653
YOL045W,0.143518519,0,0.358223524
YDR343C,0.143518519,0,0
YFR015C,0.143518519,0
YAR002W,0.143518519,0,0.474133724
YLR362W,0.143518519,0
YBL105C,0.143518519,0
YGL197W,0.143518519,0,0.358223524
YJL203W,0.143518519,0,0.39238653
YBL016W,0.143518519,0,0.750610054
YDL052C,0.143518519,0.053336477,0
YDR316W,0.143518519,0.047297075,0
YCR076C,0.143518519,0
YER126C,0.143518519,0.047610847,0.39238653
YPR181C,0.143518519,0,0.59102001
YPL078C,0.143518519,0,0
YKL048C,0.143518519,0
YOR317W,0.143518519,0
YNL229C,0.143518519,0.023818671,0.358223524
YJL074C,0.143518519,0,0.39238653
YLR113W,0.143518519,0,0.750610054
YNR053C,0.143518519,0,0.39238653
YKL011C,0.143518519,0,0
YBR218C,0.143518519,0.050130439,0.358223524
YDR510W,0.143518519,0.073229743
YJR083C,0.143518519,0
YJL199C,0.143518519,0.08208369
YDR239C,0.143518519,0,0.358223524
YDR028C,0.143518519,0.023818671,0.39238653
YAL002W,0.143518519,0,0.047096144
YLR430W,0.143518519,0,0.39238653
YML074C,0.143518519,0,0.39238653
YDL100C,0.143518519,0.119819012,0.509272816
YGL105W,0.143518519,0.02712271,0.750610054
YDL028C,0.143518519,0
YCR086W,0.143518519,0,0.39238653
YOR329C,0.143518519,0,0.081747194
YDR174W,0.143518519,0,0.39238653
YML126C,0.143518519,0.023818671
YNR047W,0.143518519,0,0.487066862
YMR304W,0.143518519,0
YFL017W-A,0.143518519,0,0.39238653
YLL021W,0.143518519,0,0
YHR089C,0.143518519,0,0.39238653
YOL078W,0.143518519,0,0.528306491
YNL207W,0.143518519,0.124457919,0.750610054
YBL004W,0.143518519,0,0.750610054
YOR210W,0.143518519,0.047023871,0.39238653
YNL107W,0.143518519,0,0.750610054
YOL012C,0.143518519,0.023818671,0.39238653
YML028W,0.143518519,0.023818671,0.358223524
YOR260W,0.143518519,0
YDL208W,0.143518519,0.047060071,0.39238653
YCL024W,0.143518519,0,0.017325525
YGL127C,0.143518519,0,0.39238653
YDR146C,0.143518519,0,0.750610054
YNL147W,0.143518519,0,0.750610054
YLR106C,0.143518519,0,0.39238653
YNL298W,0.143518519,0
YKL018W,0.143518519,0,0.39238653
YDR439W,0.143518519,0,0.39238653
YIL143C,0.143518519,0.05902888,0.39238653
YOL090W,0.143518519,0.23059128,0.39238653
YER172C,0.143518519,0.023818671,0.39238653
YOL145C,0.143518519,0.195072508,0.39238653
YNL127W,0.143518519,0
YLR197W,0.143518519,0,0.39238653
YNL002C,0.143518519,0,0.39238653
YOR206W,0.143518519,0.033465659,0.39238653
YGL026C,0.143518519,0.045870572
YDR335W,0.143518519,0.023818671
YLR335W,0.143518519,0.033988865,0.474133724
YJR063W,0.143518519,0.035836027,0.39238653
YIL079C,0.143518519,0.023818671,0.750610054
YAR018C,0.143518519,0
YFR051C,0.143518519,0,0.487066862
YNR035C,0.143518519,0,0.358223524
YJR110W,0.143518519,0,0.358223524
YHR064C,0.143518519,0.067078126,0.358223524
YAL005C,0.143518519,0.071456012,0.358223524
YPL139C,0.143518519,0,0.750610054
YMR291W,0.143518519,0,0.750610054
YFR001W,0.143518519,0.023818671,0.39238653
YOL135C,0.143518519,0,0.39238653
YLR354C,0.143518519,0.023818671
YDR226W,0.143518519,0,0.362859932
YIL113W,0.143518519,0.023818671
YPL115C,0.143518519,0,0.358223524
YPR159W,0.143518519,0,0.047096144
YER138C,0.143518519,0,0.750610054
YDR023W,0.143518519,0,0.358223524
YHR193C,0.143518519,0,0.750610054
YBR280C,0.143518519,0
YGR002C,0.143518519,0,0.39238653
YIL045W,0.143518519,0
YDR037W,0.143518519,0.023818671,0.358223524
YDR167W,0.143518519,0.023818671,0.39238653
YJR138W,0.143518519,0,0.122986823
YKL010C,0.143518519,0.023818671
YER062C,0.143518519,0,0.750610054
YLR432W,0.143518519,0,0.358223524
YPR137W,0.143518519,0,0.39238653
YGR252W,0.143518519,0,0.39238653
YJL194W,0.143518519,0.023818671,0.39238653
YBR079C,0.143518519,0,0.358223524
YBL076C,0.143518519,0.056479724,0.358223524
YPL178W,0.143518519,0,0.750610054
YIL076W,0.143518519,0,0.487066862
YLR144C,0.143518519,0,0.358223524
YNL047C,0.143518519,0,0.487066862
YMR061W,0.143518519,0,0.750610054
YLR309C,0.143518519,0,0.487066862
YCR094W,0.143518519,0.023818671,0.103953148
YIL159W,0.143518519,0
YJL058C,0.143518519,0,0.528306491
YBL103C,0.143518519,0,0.39238653
YOR128C,0.143518519,0.1108195
YNR052C,0.143518519,0.023818671,0.750610054
YGL256W,0.143518519,0.023818671,0
YGL202W,0.143518519,0,0.358223524
YNL093W,0.143518519,0,0.405319668
YLR438C-A,0.143518519,0,0.750610054
YIL105C,0.143518519,0.043319337,0.487066862
YJR139C,0.143518519,0
YHR158C,0.143518519,0
YGR091W,0.143518519,0.146162573,0.39238653
YPL242C,0.143518519,0,0.017325525
YML048W,0.143518519,0.023818671,0.103953148
YDR311W,0.143518519,0,0.39238653
YJR059W,0.143518519,0,0.750610054
YKL016C,0.143518519,0,0
YDR334W,0.143518519,0,0.39238653
YOL004W,0.143518519,0.023818671,0.39238653
YGR087C,0.143518519,0,0.358223524
YLR109W,0.143518519,0,0.358223524
YKR046C,0.143518519,0,0.081747194
YDR422C,0.143518519,0,0.485846755
YGR104C,0.143518519,0.023818671,0.39238653
YBR135W,0.143518519,0.023818671
YHR152W,0.143518519,0
YOR339C,0.143518519,0.023818671
YLR248W,0.143518519,0,0.358223524
YCR005C,0.143518519,0.064188861,0.013421181
YML092C,0.143518519,0,0.750610054
YHR084W,0.143518519,0,0.39238653
YHR137W,0.143518519,0,0.358223524
YMR192W,0.143518519,0,0.375549048
YBR154C,0.143518519,0.070451451,0.39238653
YOR304W,0.143518519,0.023818671,0.39238653
YFL010C,0.143518519,0,0.750610054
YJR132W,0.143518519,0.023818671,0.750610054
YLR386W,0.143518519,0,0.122986823
YGL172W,0.143518519,0,0.832357247
YAL035W,0.143518519,0.066736523,0.358223524
YGR144W,0.143518519,0,0.791849683
YDR122W,0.143518519,0,0.487066862
YBL104C,0.143518519,0,0.481210347
YDR298C,0.143518519,0,0
YLR079W,0.143518519,0,0.750610054
YDR448W,0.143518519,0,0.39238653
YMR198W,0.143518519,0.023818671,0.750610054
YBR176W,0.143518519,0
YPR030W,0.143518519,0,0.750610054
YOL149W,0.143518519,0,0.750610054
YPL074W,0.143518519,0.078926135
YLR182W,0.143518519,0,0.750610054
YJR065C,0.143518519,0,0.358223524
YBR082C,0.143518519,0.023818671
YLR208W,0.143518519,0,0.977550024
YMR229C,0.143518519,0,0.39238653
YBR205W,0.143518519,0,0
YKR017C,0.143518519,0
YDR087C,0.143518519,0,0.39238653
YDR130C,0.143518519,0,0.750610054
YJL033W,0.143518519,0.023818671,0.39238653
YPR187W,0.143518519,0.046852111,0.750610054
YOR224C,0.143518519,0,0.39238653
YNL044W,0.143518519,0,0.047096144
YJL041W,0.143518519,0,0.832357247
YIL063C,0.143518519,0.023818671,0.39238653
YKL211C,0.143518519,0.045762613
YKL171W,0.143518519,0.105021619,0.358223524
YGR274C,0.143518519,0,0.39238653
YDL065C,0.143518519,0,0.475597853
YJL044C,0.143518519,0,0.358223524
YLL034C,0.143518519,0.055560494,0.39238653
YDR162C,0.143518519,0,0.358223524
YPR103W,0.143518519,0.042855788,0.750610054
YBR221C,0.143518519,0.143796855,0
YOR178C,0.143518519,0
YNL284C,0.143518519,0.327194583,0
YPL237W,0.143518519,0
YMR287C,0.143518519,0,0
YGR161C,0.143518519,0,0.750610054
YPL038W,0.143518519,0,0.750610054
YPL169C,0.143518519,0,0.750610054
YJR159W,0.143518519,0
YML056C,0.143518519,0.023818671,0.358223524
YLR372W,0.143518519,0,0.103953148
YBL047C,0.143518519,0,0.358223524
YMR273C,0.143518519,0,0.358223524
YLR245C,0.143518519,0.075413108
YMR153W,0.143518519,0,0.832357247
YGL229C,0.143518519,0.023818671
YLR449W,0.143518519,0.041592823,0.39238653
YDR353W,0.143518519,0.066172148,0.358223524
YDL002C,0.143518519,0,0.39238653
YOL077C,0.143518519,0.023818671,0.39238653
YER136W,0.143518519,0.023818671,0.358223524
YJR033C,0.143518519,0,0.103953148
YLR002C,0.143518519,0,0.39238653
YKR028W,0.143518519,0,0.358223524
YLR328W,0.143518519,0,0.750610054
YKL073W,0.143518519,0.039412825,0.103953148
YMR309C,0.143518519,0,0.358223524
YBR152W,0.143518519,0.023818671,0.39238653
YMR276W,0.143518519,0,0.39238653
YNL313C,0.143518519,0,0.750610054
YLR127C,0.143518519,0,0.750610054
YGL178W,0.143518519,0,0.358223524
YAL032C,0.143518519,0,0.39238653
YKL173W,0.143518519,0.296447279,0.39238653
YMR138W,0.143518519,0
YDR238C,0.143518519,0,0.487066862
YKL021C,0.143518519,0,0.474133724
YER132C,0.143518519,0,0.358223524
YMR102C,0.143518519,0
YDL006W,0.143518519,0
YOR233W,0.143518519,0
YGL070C,0.143518519,0.023818671,0.39238653
YCL014W,0.143518519,0.044798488
YOR207C,0.143518519,0,0.39238653
YBR275C,0.143518519,0,0.39238653
YIR026C,0.143518519,0
YBR106W,0.143518519,0.166583666,0.103953148
YLR424W,0.143518519,0,0.750610054
YDL113C,0.143518519,0,0.185700342
YKL009W,0.143518519,0,0.750610054
YLL028W,0.143518519,0,0.047096144
YHR086W,0.143518519,0,0
YLR425W,0.143518519,0.023818671
YCR012W,0.143518519,0.074527446,0.358223524
YAL027W,0.143518519,0.023818671,0.39238653
YIL004C,0.143518519,0,0.151049292
YDL060W,0.143518519,0.043774854,0.750610054
YDL181W,0.143518519,0,0
YDR259C,0.143518519,0,0.39238653
YBR143C,0.143518519,0.023818671,0.358223524
YMR314W,0.143518519,0,0.750610054
YMR054W,0.143518519,0.023818671,0.151049292
YKL203C,0.143518519,0,0.679355783
YPR120C,0.143518519,0.023818671
YCR087W,0.143518519,0
YBR159W,0.143518519,0,0.103953148
YOR191W,0.143518519,0.060147607,0.39238653
YGR058W,0.143518519,0,0.767935578
YFL024C,0.143518519,0,0.39238653
YLR319C,0.143518519,0.023818671
YNL157W,0.143518519,0
YJR042W,0.143518519,0,0.832357247
YBR080C,0.143518519,0.030514111,0.358223524
YKL014C,0.143518519,0,0.39238653
YHR076W,0.143518519,0,0
YCL032W,0.143518519,0
YDR460W,0.143518519,0.023818671,0.39238653
YKR002W,0.143518519,0.023818671,0.39238653
YDL246C,0.143518519,0
YHR216W,0.143518519,0,0.358223524
YBR270C,0.143518519,0.023818671
YPR020W,0.143518519,0,0
YBR025C,0.143518519,0,0.358223524
YGL112C,0.143518519,0.037148386,0.39238653
YDL108W,0.143518519,0,0.39238653
YLR082C,0.143518519,0.052337559,0.750610054
YJR115W,0.143518519,0
YPL255W,0.143518519,0,0.358223524
YKR010C,0.143518519,0,0.39238653
YBL015W,0.143518519,0.023818671,0.358223524
YMR146C,0.143518519,0,0.358223524
YBR150C,0.143518519,0,0.39238653
YPL180W,0.143518519,0,0.679355783
YHL004W,0.143518519,0.424163291,0
YCL030C,0.143518519,0.043069377
YLR059C,0.143518519,0,0
YGL130W,0.143518519,0.068981345,0.39238653
YER052C,0.143518519,0
YPR104C,0.143518519,0.023818671,0.39238653
Q0085,0.143518519,0,0
YPL271W,0.143518519,0,0
YOL058W,0.143518519,0.023818671,0.358223524
YLR131C,0.143518519,0,0.39238653
YDR466W,0.143518519,0
YDR473C,0.143518519,0,0.39238653
YDL159W,0.143518519,0
YGR278W,0.143518519,0,0.750610054
YJL080C,0.143518519,0,0.936310395
YDR324C,0.143518519,0,0.39238653
YNR010W,0.143518519,0,0.39238653
YJL109C,0.143518519,0,0.39238653
YJL061W,0.143518519,0,0.832357247
YIL038C,0.143518519,0.023818671,0.750610054
YNL331C,0.143518519,0
YPR025C,0.143518519,0
YOL086C,0.143518519,0.044553674,0.358223524
YDR110W,0.143518519,0,0.39238653
YDL190C,0.143518519,0.028080959,0.750610054
YGL156W,0.143518519,0.036977594,0.399463153
YPL141C,0.143518519,0,0.358223524
YDR301W,0.143518519,0.023818671,0.39238653
YHR140W,0.143518519,0,0.103953148
YGL011C,0.143518519,0,0.750610054
YNL154C,0.143518519,0.023818671,0.047096144
YPR121W,0.143518519,0,0
YGR245C,0.143518519,0,0.39238653
YHL018W,0.143518519,0
YDR377W,0.143518519,0,0
YJR093C,0.143518519,0,0.39238653
YIL115C,0.143518519,0,0.832357247
YOL070C,0.143518519,0,0.422645193
YML068W,0.143518519,0
YCL011C,0.143518519,0,0.39238653
YHR133C,0.143518519,0,0.103953148
YHR184W,0.143518519,0,0
YEL013W,0.143518519,0,0.041239629
YML081C-A,0.143518519,0,0
YLR370C,0.143518519,0,0.358223524
YNR019W,0.143518519,0,0.103953148
YKL029C,0.143518519,0.023818671,0
YDR052C,0.143518519,0
YOR177C,0.143518519,0,0.358223524
YOR302W,0.143518519,0
YNL206C,0.143518519,0,0.39238653
YAL003W,0.143518519,0
YDR429C,0.143518519,0.046309985,0.358223524
YGL092W,0.143518519,0,0.832357247
YKL135C,0.143518519,0,0.487066862
YBL022C,0.143518519,0,0
YKL204W,0.143518519,0,0.358223524
YBR260C,0.143518519,0,0.375549048
YBR049C,0.143518519,0.041637449,0.39238653
YOR109W,0.143518519,0,0.358223524
YBR125C,0.143518519,0.023818671
YDR195W,0.143518519,0,0.39238653
YDR085C,0.143518519,0
YBR095C,0.143518519,0.023818671,0.39238653
YGR192C,0.143518519,0.100630185,0.358223524
YNL092W,0.143518519,0.046746167
YJR070C,0.143518519,0,0.750610054
YLR342W,0.143518519,0.023818671,0.047096144
YNL152W,0.143518519,0,0.017325525
YLR263W,0.143518519,0,0.39238653
YER007W,0.143518519,0,0.358223524
YNL023C,0.143518519,0,0.750610054
YLR086W,0.143518519,0.023818671,0.750610054
YEL066W,0.143518519,0,0.750610054
YBR083W,0.143518519,0,0.39238653
YGR238C,0.143518519,0
YKL008C,0.143518519,0.125293959,0.103953148
YER094C,0.143518519,0.023818671,0.750610054
YBR087W,0.143518519,0.023818671,0.39238653
YMR145C,0.143518519,0,0
YPL218W,0.143518519,0,0.59102001
YDR331W,0.143518519,0.023818671,0.103953148
YNL201C,0.143518519,0,0.39238653
YLL008W,0.143518519,0.023818671,0.39238653
YJR144W,0.143518519,0,0.39238653
YDL031W,0.143518519,0.043784704,0.39238653
YPL076W,0.143518519,0,0
YDR229W,0.143518519,0,0.122986823
YHR018C,0.143518519,0.045862037
YJL042W,0.143518519,0.023818671,0.358223524
YPR175W,0.143518519,0,0.750610054
YBR137W,0.143518519,0.023818671,0.358223524
YJL087C,0.143518519,0
YOR353C,0.143518519,0.023818671,0.358223524
YLL023C,0.143518519,0,0.496339678
YOR270C,0.143518519,0,0.041239629
YOR361C,0.143518519,0.037277315,0.358223524
YOR244W,0.143518519,0
YGR280C,0.143518519,0,0.39238653
YKL144C,0.143518519,0.023818671,0.39238653
YDR356W,0.143518519,0,0.750610054
YNL265C,0.143518519,0,0.462176672
YIR001C,0.143518519,0.023818671,0.358223524
YOR308C,0.143518519,0,0.39238653
YER009W,0.143518519,0,0.358223524
YMR162C,0.143518519,0.023818671,0.047096144
YHR022C,0.143518519,0
YLR377C,0.143518519,0.042889175
YER120W,0.143518519,0,0.496339678
YDL005C,0.143518519,0.023818671,0.39238653
YER029C,0.143518519,0,0.39238653
YPL211W,0.143518519,0.023818671,0.750610054
YEL055C,0.143518519,0,0.39238653
YNL333W,0.143518519,0
YDR165W,0.143518519,0,0.39238653
YGL179C,0.143518519,0
YKL214C,0.143518519,0,0.39238653
YBR252W,0.143518519,0
YNL315C,0.143518519,0,0
YML006C,0.143518519,0,0.358223524
YPR193C,0.143518519,0.056205504
YDL204W,0.143518519,0,0.103953148
YKL172W,0.143518519,0,0.39238653
YLR192C,0.143518519,0,0.358223524
YDL224C,0.143518519,0,0.358223524
YJR056C,0.143518519,0
YGL207W,0.143518519,0.047607494,0.39238653
YGR202C,0.143518519,0,0
YDL139C,0.143518519,0,0.39238653
YLR284C,0.143518519,0,0.013421181
YDL087C,0.143518519,0.023818671,0.39238653
YLR105C,0.143518519,0,0.936310395
YPL129W,0.143518519,0.023818671,0.39238653
YHR111W,0.143518519,0,0.358223524
YIL124W,0.143518519,0,0.103953148
YDR103W,0.143518519,0,0.358223524
YDR322C-A,0.143518519,0,0
YDL004W,0.143518519,0,0
Q0130,0.143518519,0,0
Q0080,0.143518519,0,0
YGR135W,0.143518519,0.023818671,0.750610054
YBR195C,0.143518519,0,0.750610054
YOR335C,0.143518519,0,0.358223524
YBR253W,0.143518519,0.023818671,0.39238653
YER070W,0.143518519,0,0.358223524
YBL005W,0.143518519,0,0.39238653
YMR241W,0.143518519,0,0.39238653
YPL249C,0.143518519,0,0.375549048
YGL104C,0.143518519,0.122663658,0
YJL047C,0.143518519,0,0.750610054
YNL056W,0.143518519,0,0.358223524
YOL069W,0.143518519,0,0.39238653
YOR057W,0.143518519,0.023818671
YDR436W,0.143518519,0.055794421
YDR378C,0.143518519,0,0.750610054
YMR080C,0.143518519,0,0.750610054
YJL151C,0.143518519,0,0.503416301
YOR294W,0.143518519,0,0.39238653
YGL040C,0.143518519,0.036863486
YFL014W,0.143518519,0
YLR371W,0.143518519,0.086297276
YJL218W,0.143518519,0.048802385
YHR065C,0.143518519,0,0.39238653
YLR153C,0.143518519,0.056772101,0.750610054
YPL089C,0.143518519,0,0.39238653
YNL176C,0.143518519,0,0.041239629
YPR040W,0.143518519,0,0.750610054
YER040W,0.143518519,0,0.39238653
YNL101W,0.143518519,0,0.041239629
YPL249C-A,0.143518519,0,0.358223524
YPR041W,0.143518519,0.023818671
YLR289W,0.143518519,0,0.081747194
YKR095W,0.143518519,0,0.39238653
YOR265W,0.143518519,0,0.358223524
YDR206W,0.143518519,0,0.39238653
YDR382W,0.143518519,0.035990905,0.358223524
YGL238W,0.143518519,0,0.750610054
YGR095C,0.143518519,0.023818671,0.750610054
YDR202C,0.143518519,0,0.543923865
YJL167W,0.143518519,0.023818671,0.358223524
YJL140W,0.143518519,0.047440957,0.750610054
YNL223W,0.143518519,0,0.750610054
YDR482C,0.143518519,0,0.750610054
YBR133C,0.143518519,0,0.017325525
