Protein,,,,,
YDL028C,0,,0,0,#DIV/0!
YOR329C,0,,0,0,#DIV/0!
YNR047W,0,,0,0,#DIV/0!
YMR304W,0,,0,0,#DIV/0!
YLL021W,0,,0,0,#DIV/0!
YOL078W,0,,0,0,#DIV/0!
YOR260W,0,,0,0,#DIV/0!
YCL024W,0,,0,0,#DIV/0!
YNL298W,0,,0,0,#DIV/0!
YNL127W,0,,0,0,#DIV/0!
YAR018C,0,,0,0,#DIV/0!
YFR051C,0,,0,0,#DIV/0!
YNR035C,0,,0,0,#DIV/0!
YJR110W,0,,0,0,#DIV/0!
YDR226W,0,,0,0,#DIV/0!
YPL115C,0,,0,0,#DIV/0!
YPR159W,0,,0,0,#DIV/0!
YDR023W,0,,0,0,#DIV/0!
YBR280C,0,,0,0,#DIV/0!
YIL045W,0,,0,0,#DIV/0!
YJR138W,0,,0,0,#DIV/0!
YLR432W,0,,0,0,#DIV/0!
YBR079C,0,,0,0,#DIV/0!
YIL076W,0,,0,0,#DIV/0!
YLR144C,0,,0,0,#DIV/0!
YNL047C,0,,0,0,#DIV/0!
YLR309C,0,,0,0,#DIV/0!
YIL159W,0,,0,0,#DIV/0!
YJL058C,0,,0,0,#DIV/0!
YGL202W,0,,0,0,#DIV/0!
YNL093W,0,,0,0,#DIV/0!
YJR139C,0,,0,0,#DIV/0!
YHR158C,0,,0,0,#DIV/0!
YPL242C,0,,0,0,#DIV/0!
YKL016C,0,,0,0,#DIV/0!
YGR087C,0,,0,0,#DIV/0!
YLR109W,0,,0,0,#DIV/0!
YKR046C,0,,0,0,#DIV/0!
YDR422C,0,,0,0,#DIV/0!
YHR152W,0,,0,0,#DIV/0!
YLR248W,0,,0,0,#DIV/0!
YHR137W,0,,0,0,#DIV/0!
YMR192W,0,,0,0,#DIV/0!
YLR386W,0,,0,0,#DIV/0!
YDR122W,0,,0,0,#DIV/0!
YBL104C,0,,0,0,#DIV/0!
YDR298C,0,,0,0,#DIV/0!
YBR176W,0,,0,0,#DIV/0!
YJR065C,0,,0,0,#DIV/0!
YBR205W,0,,0,0,#DIV/0!
YKR017C,0,,0,0,#DIV/0!
YNL044W,0,,0,0,#DIV/0!
YJL044C,0,,0,0,#DIV/0!
YDR162C,0,,0,0,#DIV/0!
YOR178C,0,,0,0,#DIV/0!
YPL237W,0,,0,0,#DIV/0!
YMR287C,0,,0,0,#DIV/0!
YJR159W,0,,0,0,#DIV/0!
YBL047C,0,,0,0,#DIV/0!
YMR273C,0,,0,0,#DIV/0!
YKR028W,0,,0,0,#DIV/0!
YMR309C,0,,0,0,#DIV/0!
YGL178W,0,,0,0,#DIV/0!
YMR138W,0,,0,0,#DIV/0!
YDR238C,0,,0,0,#DIV/0!
YER132C,0,,0,0,#DIV/0!
YMR102C,0,,0,0,#DIV/0!
YDL006W,0,,0,0,#DIV/0!
YOR233W,0,,0,0,#DIV/0!
YIR026C,0,,0,0,#DIV/0!
YLL028W,0,,0,0,#DIV/0!
YHR086W,0,,0,0,#DIV/0!
YDL181W,0,,0,0,#DIV/0!
YCR087W,0,,0,0,#DIV/0!
YNL157W,0,,0,0,#DIV/0!
YHR076W,0,,0,0,#DIV/0!
YCL032W,0,,0,0,#DIV/0!
YDL246C,0,,0,0,#DIV/0!
YHR216W,0,,0,0,#DIV/0!
YPR020W,0,,0,0,#DIV/0!
YBR025C,0,,0,0,#DIV/0!
YJR115W,0,,0,0,#DIV/0!
YPL255W,0,,0,0,#DIV/0!
YMR146C,0,,0,0,#DIV/0!
YLR059C,0,,0,0,#DIV/0!
YER052C,0,,0,0,#DIV/0!
Q0085,0,,0,0,#DIV/0!
YPL271W,0,,0,0,#DIV/0!
YDR466W,0,,0,0,#DIV/0!
YDL159W,0,,0,0,#DIV/0!
YNL331C,0,,0,0,#DIV/0!
YPR025C,0,,0,0,#DIV/0!
YPL141C,0,,0,0,#DIV/0!
YPR121W,0,,0,0,#DIV/0!
YHL018W,0,,0,0,#DIV/0!
YDR377W,0,,0,0,#DIV/0!
YOL070C,0,,0,0,#DIV/0!
YML068W,0,,0,0,#DIV/0!
YHR184W,0,,0,0,#DIV/0!
YEL013W,0,,0,0,#DIV/0!
YML081C-A,0,,0,0,#DIV/0!
YLR370C,0,,0,0,#DIV/0!
YDR052C,0,,0,0,#DIV/0!
YOR177C,0,,0,0,#DIV/0!
YOR302W,0,,0,0,#DIV/0!
YAL003W,0,,0,0,#DIV/0!
YKL135C,0,,0,0,#DIV/0!
YBL022C,0,,0,0,#DIV/0!
YKL204W,0,,0,0,#DIV/0!
YBR260C,0,,0,0,#DIV/0!
YOR109W,0,,0,0,#DIV/0!
YDR085C,0,,0,0,#DIV/0!
YNL152W,0,,0,0,#DIV/0!
YER007W,0,,0,0,#DIV/0!
YGR238C,0,,0,0,#DIV/0!
YMR145C,0,,0,0,#DIV/0!
YPL076W,0,,0,0,#DIV/0!
YDR229W,0,,0,0,#DIV/0!
YJL087C,0,,0,0,#DIV/0!
YOR270C,0,,0,0,#DIV/0!
YOR244W,0,,0,0,#DIV/0!
YER009W,0,,0,0,#DIV/0!
YHR022C,0,,0,0,#DIV/0!
YNL333W,0,,0,0,#DIV/0!
YGL179C,0,,0,0,#DIV/0!
YBR252W,0,,0,0,#DIV/0!
YNL315C,0,,0,0,#DIV/0!
YML006C,0,,0,0,#DIV/0!
YLR192C,0,,0,0,#DIV/0!
YDL224C,0,,0,0,#DIV/0!
YJR056C,0,,0,0,#DIV/0!
YGR202C,0,,0,0,#DIV/0!
YLR284C,0,,0,0,#DIV/0!
YHR111W,0,,0,0,#DIV/0!
YDR103W,0,,0,0,#DIV/0!
YDR322C-A,0,,0,0,#DIV/0!
YDL004W,0,,0,0,#DIV/0!
Q0130,0,,0,0,#DIV/0!
Q0080,0,,0,0,#DIV/0!
YOR335C,0,,0,0,#DIV/0!
YER070W,0,,0,0,#DIV/0!
YPL249C,0,,0,0,#DIV/0!
YNL056W,0,,0,0,#DIV/0!
YFL014W,0,,0,0,#DIV/0!
YNL176C,0,,0,0,#DIV/0!
YNL101W,0,,0,0,#DIV/0!
YPL249C-A,0,,0,0,#DIV/0!
YLR289W,0,,0,0,#DIV/0!
YOR265W,0,,0,0,#DIV/0!
YBR133C,0,,0,0,#DIV/0!
YCR073C,0,,0,0,#DIV/0!
YBL051C,0,,0,0,#DIV/0!
YNR007C,0,,0,0,#DIV/0!
YLL018C,0,,0,0,#DIV/0!
YKL013C,0,,0,0,#DIV/0!
YDR139C,0,,0,0,#DIV/0!
YGR130C,0,,0,0,#DIV/0!
YDR309C,0,,0,0,#DIV/0!
YMR216C,0,,0,0,#DIV/0!
YNL020C,0,,0,0,#DIV/0!
YKL140W,0,,0,0,#DIV/0!
YLR267W,0,,0,0,#DIV/0!
YDR001C,0,,0,0,#DIV/0!
YNR064C,0,,0,0,#DIV/0!
YDL230W,0,,0,0,#DIV/0!
YBL050W,0,,0,0,#DIV/0!
YHR035W,0,,0,0,#DIV/0!
YMR068W,0,,0,0,#DIV/0!
YPL246C,0,,0,0,#DIV/0!
YMR028W,0,,0,0,#DIV/0!
YPL010W,0,,0,0,#DIV/0!
YIL022W,0,,0,0,#DIV/0!
YDR022C,0,,0,0,#DIV/0!
YNL166C,0,,0,0,#DIV/0!
YBR227C,0,,0,0,#DIV/0!
YOR017W,0,,0,0,#DIV/0!
YFL059W,0,,0,0,#DIV/0!
YLR446W,0,,0,0,#DIV/0!
YDL146W,0,,0,0,#DIV/0!
YDR080W,0,,0,0,#DIV/0!
YPR032W,0,,0,0,#DIV/0!
YPL236C,0,,0,0,#DIV/0!
YLR024C,0,,0,0,#DIV/0!
YMR056C,0,,0,0,#DIV/0!
YAL024C,0,,0,0,#DIV/0!
YER122C,0,,0,0,#DIV/0!
YEL048C,0,,0,0,#DIV/0!
YBL027W,0,,0,0,#DIV/0!
YGR241C,0,,0,0,#DIV/0!
YOR142W,0,,0,0,#DIV/0!
YDR293C,0,,0,0,#DIV/0!
YML111W,0,,0,0,#DIV/0!
YJR092W,0,,0,0,#DIV/0!
YOR176W,0,,0,0,#DIV/0!
YOL083W,0,,0,0,#DIV/0!
YER033C,0,,0,0,#DIV/0!
YPL161C,0,,0,0,#DIV/0!
YPL032C,0,,0,0,#DIV/0!
YKL126W,0,,0,0,#DIV/0!
YJL084C,0,,0,0,#DIV/0!
YDL079C,0,,0,0,#DIV/0!
YPR049C,0,,0,0,#DIV/0!
YOR122C,0,,0,0,#DIV/0!
YPR010C-A,0,,0,0,#DIV/0!
YJR105W,0,,0,0,#DIV/0!
YNL078W,0,,0,0,#DIV/0!
YBR050C,0,,0,0,#DIV/0!
YBR267W,0,,0,0,#DIV/0!
YHR039C-A,0,,0,0,#DIV/0!
YAL018C,0,,0,0,#DIV/0!
YPR081C,0,,0,0,#DIV/0!
YOR042W,0,,0,0,#DIV/0!
YOL091W,0,,0,0,#DIV/0!
YER008C,0,,0,0,#DIV/0!
YDR271C,0,,0,0,#DIV/0!
YER003C,0,,0,0,#DIV/0!
YGL144C,0,,0,0,#DIV/0!
YGR109C,0,,0,0,#DIV/0!
YNR017W,0,,0,0,#DIV/0!
YLR187W,0,,0,0,#DIV/0!
YHR205W,0,,0,0,#DIV/0!
YLR081W,0,,0,0,#DIV/0!
YGL134W,0,,0,0,#DIV/0!
YMR092C,0,,0,0,#DIV/0!
YER077C,0,,0,0,#DIV/0!
YOL036W,0,,0,0,#DIV/0!
YLR190W,0,,0,0,#DIV/0!
YBR094W,0,,0,0,#DIV/0!
YBR102C,0,,0,0,#DIV/0!
YGR037C,0,,0,0,#DIV/0!
YJL143W,0,,0,0,#DIV/0!
YAL031C,0,,0,0,#DIV/0!
YOR127W,0,,0,0,#DIV/0!
YKR027W,0,,0,0,#DIV/0!
YDR522C,0,,0,0,#DIV/0!
YLR206W,0,,0,0,#DIV/0!
YHR061C,0,,0,0,#DIV/0!
YAL047C,0,,0,0,#DIV/0!
YKL116C,0,,0,0,#DIV/0!
YLL040C,0,,0,0,#DIV/0!
YNL239W,0,,0,0,#DIV/0!
YLR324W,0,,0,0,#DIV/0!
YER093C,0,,0,0,#DIV/0!
YOR349W,0,,0,0,#DIV/0!
YLR215C,0,,0,0,#DIV/0!
YGL121C,0,,0,0,#DIV/0!
YGR080W,0,,0,0,#DIV/0!
YKL001C,0,,0,0,#DIV/0!
YER111C,0,,0,0,#DIV/0!
YCL034W,0,,0,0,#DIV/0!
YNL148C,0,,0,0,#DIV/0!
YAR031W,0,,0,0,#DIV/0!
YNR069C,0,,0,0,#DIV/0!
YPL174C,0,,0,0,#DIV/0!
YPL110C,0,,0,0,#DIV/0!
YLL010C,0,,0,0,#DIV/0!
YHL035C,0,,0,0,#DIV/0!
YGR066C,0,,0,0,#DIV/0!
YML091C,0,,0,0,#DIV/0!
YPR055W,0,,0,0,#DIV/0!
YOR355W,0,,0,0,#DIV/0!
YJL180C,0,,0,0,#DIV/0!
YKR021W,0,,0,0,#DIV/0!
YJR133W,0,,0,0,#DIV/0!
YDR100W,0,,0,0,#DIV/0!
YNL079C,0,,0,0,#DIV/0!
YDR158W,0,,0,0,#DIV/0!
YCR008W,0,,0,0,#DIV/0!
YBR271W,0,,0,0,#DIV/0!
YGR270W,0,,0,0,#DIV/0!
YBR120C,0,,0,0,#DIV/0!
YMR275C,0,,0,0,#DIV/0!
YBR045C,0,,0,0,#DIV/0!
YIL062C,0,,0,0,#DIV/0!
YLR452C,0,,0,0,#DIV/0!
YHL023C,0,,0,0,#DIV/0!
YIL050W,0,,0,0,#DIV/0!
YFR049W,0,,0,0,#DIV/0!
YCL029C,0,,0,0,#DIV/0!
YBR225W,0,,0,0,#DIV/0!
YCL051W,0,,0,0,#DIV/0!
YKL101W,0,,0,0,#DIV/0!
YOR367W,0,,0,0,#DIV/0!
YLR243W,0,,0,0,#DIV/0!
YNL214W,0,,0,0,#DIV/0!
YMR026C,0,,0,0,#DIV/0!
YPL214C,,,0,0,#DIV/0!
YMR124W,0,,0,0,#DIV/0!
YHR008C,0,,0,0,#DIV/0!
YGL153W,0,,0,0,#DIV/0!
YDR389W,0,,0,0,#DIV/0!
YOR220W,0,,0,0,#DIV/0!
YDR515W,0,,0,0,#DIV/0!
YMR307W,0,,0,0,#DIV/0!
YGR024C,0,,0,0,#DIV/0!
YMR120C,0,,0,0,#DIV/0!
YPL267W,0,,0,0,#DIV/0!
YHR113W,0,,0,0,#DIV/0!
YGR117C,0,,0,0,#DIV/0!
YFR008W,0,,0,0,#DIV/0!
YDR363W-A,0,,0,0,#DIV/0!
YGR296W,0,,0,0,#DIV/0!
YDR490C,0,,0,0,#DIV/0!
YJL195C,0,,0,0,#DIV/0!
YIL154C,0,,0,0,#DIV/0!
YJR141W,0,,0,0,#DIV/0!
YBR187W,0,,0,0,#DIV/0!
YML042W,0,,0,0,#DIV/0!
YLL048C,0,,0,0,#DIV/0!
YOR188W,0,,0,0,#DIV/0!
YLL001W,0,,0,0,#DIV/0!
YOR204W,0,,0,0,#DIV/0!
YMR311C,0,,0,0,#DIV/0!
YER031C,0,,0,0,#DIV/0!
YJL004C,0,,0,0,#DIV/0!
YOR043W,0,,0,0,#DIV/0!
YNL001W,0,,0,0,#DIV/0!
YLR368W,0,,0,0,#DIV/0!
YOR104W,0,,0,0,#DIV/0!
YPR047W,0,,0,0,#DIV/0!
YIL034C,0,,0,0,#DIV/0!
YLR436C,0,,0,0,#DIV/0!
YEL023C,0,,0,0,#DIV/0!
YBR140C,0,,0,0,#DIV/0!
YJR134C,0,,0,0,#DIV/0!
YDR168W,0,,0,0,#DIV/0!
YDR017C,0,,0,0,#DIV/0!
YGL198W,0,,0,0,#DIV/0!
YCL063W,0,,0,0,#DIV/0!
YHR044C,0,,0,0,#DIV/0!
YER158C,0,,0,0,#DIV/0!
YMR253C,0,,0,0,#DIV/0!
YBR035C,0,,0,0,#DIV/0!
YGR049W,0,,0,0,#DIV/0!
YHR073W,0,,0,0,#DIV/0!
YPR069C,0,,0,0,#DIV/0!
YDL161W,0,,0,0,#DIV/0!
YFL054C,0,,0,0,#DIV/0!
YPR184W,0,,0,0,#DIV/0!
YOR155C,0,,0,0,#DIV/0!
YBR138C,0,,0,0,#DIV/0!
YMR003W,0,,0,0,#DIV/0!
YPL036W,0,,0,0,#DIV/0!
YJR061W,0,,0,0,#DIV/0!
YKL074C,0,,0,0,#DIV/0!
YLL042C,0,,0,0,#DIV/0!
YOR081C,0,,0,0,#DIV/0!
YCR099C,0,,0,0,#DIV/0!
YLR313C,0,,0,0,#DIV/0!
YHR198C,0,,0,0,#DIV/0!
YGL226W,0,,0,0,#DIV/0!
YML078W,0,,0,0,#DIV/0!
YLR070C,0,,0,0,#DIV/0!
YBL112C,0,,0,0,#DIV/0!
YER115C,0,,0,0,#DIV/0!
YDR500C,0,,0,0,#DIV/0!
YGR250C,0,,0,0,#DIV/0!
YFR017C,0,,0,0,#DIV/0!
YHR060W,0,,0,0,#DIV/0!
YEL069C,0,,0,0,#DIV/0!
YER159C-A,0,,0,0,#DIV/0!
YBL101C,0,,0,0,#DIV/0!
YKR067W,0,,0,0,#DIV/0!
YHR128W,0,,0,0,#DIV/0!
YEL062W,0,,0,0,#DIV/0!
YPL152W,0,,0,0,#DIV/0!
YOR299W,0,,0,0,#DIV/0!
YJL085W,0,,0,0,#DIV/0!
YER079W,0,,0,0,#DIV/0!
YBR129C,0,,0,0,#DIV/0!
YMR100W,0,,0,0,#DIV/0!
YKR007W,0,,0,0,#DIV/0!
YHR108W,0,,0,0,#DIV/0!
YKR091W,0,,0,0,#DIV/0!
YDR244W,0,,0,0,#DIV/0!
YKL023W,0,,0,0,#DIV/0!
YLR457C,0,,0,0,#DIV/0!
YBR184W,0,,0,0,#DIV/0!
YPL088W,0,,0,0,#DIV/0!
YDR533C,0,,0,0,#DIV/0!
YOR388C,0,,0,0,#DIV/0!
YDR372C,0,,0,0,#DIV/0!
YIL136W,0,,0,0,#DIV/0!
YGR054W,0,,0,0,#DIV/0!
YFL029C,0,,0,0,#DIV/0!
YGR014W,0,,0,0,#DIV/0!
YLR224W,0,,0,0,#DIV/0!
YOR086C,0,,0,0,#DIV/0!
YLR413W,0,,0,0,#DIV/0!
YOR195W,0,,0,0,#DIV/0!
YJL133W,0,,0,0,#DIV/0!
YDR010C,0,,0,0,#DIV/0!
YER151C,0,,0,0,#DIV/0!
YML008C,0,,0,0,#DIV/0!
YDL214C,0,,0,0,#DIV/0!
YNR048W,0,,0,0,#DIV/0!
YBL017C,0,,0,0,#DIV/0!
YOR281C,0,,0,0,#DIV/0!
YPR167C,,,0,0,#DIV/0!
YML020W,0,,0,0,#DIV/0!
YKR051W,0,,0,0,#DIV/0!
YGR266W,0,,0,0,#DIV/0!
YEL046C,0,,0,0,#DIV/0!
YKL157W,0,,0,0,#DIV/0!
YER065C,0,,0,0,#DIV/0!
YDL203C,0,,0,0,#DIV/0!
YMR232W,0,,0,0,#DIV/0!
YDR516C,0,,0,0,#DIV/0!
YPL158C,0,,0,0,#DIV/0!
YAR073W,0,,0,0,#DIV/0!
YCR022C,0,,0,0,#DIV/0!
YBR028C,0,,0,0,#DIV/0!
YLR345W,0,,0,0,#DIV/0!
YJL068C,0,,0,0,#DIV/0!
YBL009W,0,,0,0,#DIV/0!
YDR497C,0,,0,0,#DIV/0!
YGR070W,0,,0,0,#DIV/0!
YPL106C,0,,0,0,#DIV/0!
YLR219W,0,,0,0,#DIV/0!
YNL058C,0,,0,0,#DIV/0!
YGL216W,0,,0,0,#DIV/0!
YJR089W,0,,0,0,#DIV/0!
YOR247W,0,,0,0,#DIV/0!
YIL138C,0,,0,0,#DIV/0!
YNL241C,0,,0,0,#DIV/0!
YKR054C,0,,0,0,#DIV/0!
YFL061W,0,,0,0,#DIV/0!
YDR256C,0,,0,0,#DIV/0!
YIL068C,0,,0,0,#DIV/0!
YBR166C,0,,0,0,#DIV/0!
YBL106C,0,,0,0,#DIV/0!
YOR187W,0,,0,0,#DIV/0!
YPR095C,0,,0,0,#DIV/0!
YPL135C-A,0,,0,0,#DIV/0!
YCL036W,0,,0,0,#DIV/0!
YBR163W,0,,0,0,#DIV/0!
YHR161C,0,,0,0,#DIV/0!
YJR019C,0,,0,0,#DIV/0!
YER016W,0,,0,0,#DIV/0!
YEL050C,0,,0,0,#DIV/0!
YGL074C,0,,0,0,#DIV/0!
YCR091W,0,,0,0,#DIV/0!
YLR292C,0,,0,0,#DIV/0!
YML088W,0,,0,0,#DIV/0!
YJR037W,0,,0,0,#DIV/0!
YMR196W,0,,0,0,#DIV/0!
YKL150W,0,,0,0,#DIV/0!
YOL033W,0,,0,0,#DIV/0!
YOL132W,0,,0,0,#DIV/0!
YLL005C,0,,0,0,#DIV/0!
YGR108W,0,,0,0,#DIV/0!
YGR285C,0,,0,0,#DIV/0!
YGR154C,0,,0,0,#DIV/0!
YGL087C,0,,0,0,#DIV/0!
YDR444W,0,,0,0,#DIV/0!
YOR264W,0,,0,0,#DIV/0!
YOL063C,0,,0,0,#DIV/0!
YMR147W,0,,0,0,#DIV/0!
YHR068W,0,,0,0,#DIV/0!
YDR475C,0,,0,0,#DIV/0!
YDL019C,0,,0,0,#DIV/0!
YAL034C,0,,0,0,#DIV/0!
YBL037W,0,,0,0,#DIV/0!
YOR073W,0,,0,0,#DIV/0!
YOR370C,0,,0,0,#DIV/0!
YNL169C,0,,0,0,#DIV/0!
YHR149C,0,,0,0,#DIV/0!
YGR035C,0,,0,0,#DIV/0!
YHR160C,0,,0,0,#DIV/0!
YPL155C,0,,0,0,#DIV/0!
YML121W,0,,0,0,#DIV/0!
YBR038W,0,,0,0,#DIV/0!
YOR389W,0,,0,0,#DIV/0!
YNL272C,0,,0,0,#DIV/0!
YBR001C,0,,0,0,#DIV/0!
YMR313C,0,,0,0,#DIV/0!
YHR096C,0,,0,0,#DIV/0!
YBR149W,0,,0,0,#DIV/0!
YLR210W,0,,0,0,#DIV/0!
YLR045C,0,,0,0,#DIV/0!
YGR221C,0,,0,0,#DIV/0!
YDR055W,0,,0,0,#DIV/0!
YPL215W,0,,0,0,#DIV/0!
YAL034W-A,0,,0,0,#DIV/0!
YNL334C,0,,0,0,#DIV/0!
YHL032C,0,,0,0,#DIV/0!
YDL219W,0,,0,0,#DIV/0!
YGR279C,0,,0,0,#DIV/0!
YPL277C,0,,0,0,#DIV/0!
YDR150W,0,,0,0,#DIV/0!
YHR208W,0,,0,0,#DIV/0!
YPR188C,0,,0,0,#DIV/0!
YLR346C,0,,0,0,#DIV/0!
YBL064C,0,,0,0,#DIV/0!
YFL023W,0,,0,0,#DIV/0!
YGL161C,0,,0,0,#DIV/0!
YGR187C,0,,0,0,#DIV/0!
YDL066W,0,,0,0,#DIV/0!
YLR031W,0,,0,0,#DIV/0!
YGR120C,0,,0,0,#DIV/0!
YDR251W,0,,0,0,#DIV/0!
YOL130W,0,,0,0,#DIV/0!
YER113C,0,,0,0,#DIV/0!
YDR379W,0,,0,0,#DIV/0!
YOL081W,0,,0,0,#DIV/0!
YDL189W,0,,0,0,#DIV/0!
YLR426W,0,,0,0,#DIV/0!
YNL208W,0,,0,0,#DIV/0!
YGR163W,0,,0,0,#DIV/0!
YLR331C,0,,0,0,#DIV/0!
YMR086W,0,,0,0,#DIV/0!
YGR152C,0,,0,0,#DIV/0!
YJR054W,0,,0,0,#DIV/0!
YHR201C,0,,0,0,#DIV/0!
YOR101W,0,,0,0,#DIV/0!
YEL077C,0,,0,0,#DIV/0!
YLR128W,0,,0,0,#DIV/0!
YGR003W,0,,0,0,#DIV/0!
YKL195W,0,,0,0,#DIV/0!
YJL207C,0,,0,0,#DIV/0!
YMR239C,0,,0,0,#DIV/0!
YBR214W,0,,0,0,#DIV/0!
YOR058C,0,,0,0,#DIV/0!
YBR099C,0,,0,0,#DIV/0!
YJL107C,0,,0,0,#DIV/0!
YGR196C,0,,0,0,#DIV/0!
YNR071C,0,,0,0,#DIV/0!
YMR295C,0,,0,0,#DIV/0!
YKR090W,0,,0,0,#DIV/0!
YDR074W,0,,0,0,#DIV/0!
YJL100W,0,,0,0,#DIV/0!
YDR009W,0,,0,0,#DIV/0!
YKL120W,0,,0,0,#DIV/0!
YLL003W,0,,0,0,#DIV/0!
YNR041C,0,,0,0,#DIV/0!
YIL028W,0,,0,0,#DIV/0!
YGR111W,0,,0,0,#DIV/0!
YOL131W,0,,0,0,#DIV/0!
YEL043W,0,,0,0,#DIV/0!
YMR302C,0,,0,0,#DIV/0!
YIL065C,0,,0,0,#DIV/0!
YNL035C,0,,0,0,#DIV/0!
YJL012C,0,,0,0,#DIV/0!
YLR211C,0,,0,0,#DIV/0!
YNL160W,0,,0,0,#DIV/0!
YEL068C,0,,0,0,#DIV/0!
YIL031W,0,,0,0,#DIV/0!
YNL024C,0,,0,0,#DIV/0!
YNL233W,0,,0,0,#DIV/0!
YKL168C,0,,0,0,#DIV/0!
YJL102W,0,,0,0,#DIV/0!
YPR198W,0,,0,0,#DIV/0!
YJL200C,0,,0,0,#DIV/0!
YIL001W,0,,0,0,#DIV/0!
YBR078W,0,,0,0,#DIV/0!
YBR007C,0,,0,0,#DIV/0!
YLR067C,0,,0,0,#DIV/0!
YJR010W,0,,0,0,#DIV/0!
YCR004C,0,,0,0,#DIV/0!
YFL047W,0,,0,0,#DIV/0!
YJL201W,0,,0,0,#DIV/0!
YDR428C,0,,0,0,#DIV/0!
YOR066W,0,,0,0,#DIV/0!
YGR061C,0,,0,0,#DIV/0!
YOR314W,0,,0,0,#DIV/0!
YOR018W,0,,0,0,#DIV/0!
YPL154C,0,,0,0,#DIV/0!
YKR077W,0,,0,0,#DIV/0!
YDR093W,0,,0,0,#DIV/0!
YER156C,0,,0,0,#DIV/0!
YKL007W,0,,0,0,#DIV/0!
YGL205W,0,,0,0,#DIV/0!
YKL088W,0,,0,0,#DIV/0!
YKR105C,0,,0,0,#DIV/0!
YGR166W,0,,0,0,#DIV/0!
YIL140W,0,,0,0,#DIV/0!
YDL090C,0,,0,0,#DIV/0!
YGR146C,0,,0,0,#DIV/0!
YHR100C,0,,0,0,#DIV/0!
YBR287W,0,,0,0,#DIV/0!
YER010C,0,,0,0,#DIV/0!
YGR082W,0,,0,0,#DIV/0!
YPR062W,,,0,0,#DIV/0!
YLR303W,0,,0,0,#DIV/0!
YLR209C,0,,0,0,#DIV/0!
YGR088W,0,,0,0,#DIV/0!
