YAL016W,0.07244,0.08551,41.95386,4.54877,92.0,58.0,57255.0,0.0,0.80747,6e-05
YAL017W,0.07448,-0.47153,43.25938,5.46222,193.0,154.0,93180.0,0.0,0.6117,4e-05
YAL018C,0.17231,0.44092,38.73969,8.70612,18.0,21.0,40925.0,0.0,1.10459,0.00023
YAL019W,0.06808,-0.76684,45.65704,5.24017,189.0,152.0,81555.0,0.0,0.63464,4e-05
YAL021C,0.0908,-0.55998,44.19907,6.36664,85.0,77.0,94865.0,0.0,1.00207,7e-05
YAL022C,0.12186,0.26267,36.46074,4.93781,57.0,38.0,66850.0,0.0,1.14633,8e-05
YAL023C,0.14756,-0.05244,38.45233,7.61029,66.0,67.0,200535.0,0.0,2.30848,9e-05
YAL024C,0.06829,-0.60314,53.06307,6.04987,190.0,173.0,123745.0,0.0,0.75848,4e-05
YAL025C,0.06863,-1.18497,58.99673,5.16083,67.0,52.0,48650.0,0.0,1.36293,0.00014
YAL026C,0.10996,-0.21173,36.39957,5.29681,174.0,136.0,178105.0,0.0,1.15831,3e-05
YAL027W,0.0613,-0.25517,50.10307,9.35968,28.0,36.0,14690.0,0.0,0.49346,0.00031
YAL028W,0.06061,-0.6875,56.92481,8.88019,63.0,70.0,29380.0,0.0,0.50009,0.00015
YAL029C,0.09653,-0.32808,41.94086,7.5224,184.0,185.0,170795.0,0.0,1.00858,4e-05
YAL030W,0.05128,-0.21966,52.72564,7.87848,16.0,17.0,8605.0,0.0,0.65184,0.0006
YAL031C,0.075,-0.45592,55.92291,9.71503,68.0,108.0,90520.0,0.0,1.04485,0.00011
YAL032C,0.05541,-0.82612,39.99815,9.14557,51.0,58.0,26025.0,0.0,0.61261,0.00022
YAL033W,0.05202,-0.24277,48.95896,7.67694,23.0,24.0,4970.0,0.0,0.25392,0.00039
YAL034C,0.09443,-0.83535,57.07337,9.87518,33.0,60.0,60655.0,0.0,1.28868,0.00021
YAL034W-A,0.04844,-0.52907,34.56367,5.12946,55.0,47.0,12170.0,0.0,0.36609,0.00015
YAL035W,0.04391,-0.74092,48.88184,5.61298,184.0,166.0,60695.0,0.0,0.54063,5e-05
YAL036C,0.05691,-0.13171,36.24309,8.48212,46.0,49.0,24910.0,0.0,0.61203,0.00021
YAL038W,0.062,-0.148,23.2306,7.55609,60.0,61.0,28725.0,0.0,0.52664,0.00014
YAL040C,0.09828,-0.26103,52.87571,9.23309,40.0,56.0,60165.0,0.0,0.92576,0.00014
YAL041W,0.07611,-0.47763,50.72096,8.60187,90.0,96.0,60695.0,0.0,0.62612,9e-05
YAL042W,0.08916,-0.39976,33.52099,6.34515,47.0,42.0,39640.0,0.0,0.85737,0.00014
YAL043C,0.06879,-0.36255,50.59019,5.89105,99.0,90.0,65820.0,0.0,0.74396,7e-05
YAL045C,0.08824,0.35882,36.43235,6.56378,9.0,8.0,14730.0,0.0,1.26464,0.00056
YAL047C,0.05305,-0.79068,54.85965,4.97198,109.0,76.0,32890.0,0.0,0.45614,7e-05
YAL048C,0.09819,-0.15529,38.83264,5.66241,86.0,74.0,71915.0,0.0,0.95696,8e-05
YAL049C,0.10976,-0.0813,37.41992,5.83856,32.0,26.0,23420.0,0.0,0.86457,0.00022
YAL051W,0.08978,-0.27631,44.41809,6.53705,120.0,114.0,81440.0,0.0,0.685,5e-05
YAL053W,0.12516,0.22414,28.74612,8.15045,59.0,62.0,90980.0,0.0,1.04016,9e-05
YAL054C,0.09677,-0.27195,34.63564,6.15338,86.0,77.0,113065.0,0.0,1.42867,8e-05
YAL055W,0.06667,-0.29833,46.08611,8.55035,23.0,26.0,19075.0,0.0,0.95967,0.00043
YAL056W,0.08864,-0.47182,43.99752,6.75702,104.0,101.0,93305.0,0.0,0.94577,7e-05
YAL058W,0.08964,-0.34482,31.6988,5.14972,66.0,46.0,98610.0,0.0,1.73099,9e-05
YAL059W,0.04245,-0.80519,34.81981,9.69427,32.0,43.0,13980.0,0.0,0.58516,0.00041
YAL060W,0.06545,-0.06361,36.17254,6.0954,47.0,39.0,37815.0,0.0,0.90942,0.00015
YAL061W,0.06954,-0.23525,32.8211,5.7077,59.0,45.0,47130.0,0.0,1.02239,0.00012
YAL062W,0.0919,-0.19322,24.72604,5.35309,55.0,47.0,56100.0,0.0,1.13044,0.00011
YAL063C-A,0.10417,0.07708,47.28552,9.73627,6.0,15.0,13450.0,0.0,1.1894,0.00086
YAL064W,0.12766,-0.23511,43.73511,9.72784,7.0,13.0,1865.0,0.0,0.16949,0.00088
YAL064W-B,0.03175,0.96825,28.08889,4.18158,17.0,0.0,3605.0,0.0,0.2716,0.00032
YAL066W,0.09804,0.64412,52.1001,10.24396,3.0,13.0,6210.0,0.0,0.51268,0.00085
YAL067C,0.15514,-0.06273,35.74798,8.17328,59.0,62.0,174150.0,0.0,2.52973,0.00012
YAL069W,0.06731,0.54135,37.28173,6.51788,3.0,1.0,9440.0,0.0,0.83274,0.00057
YAR002C-A,0.09589,-0.13059,32.19046,6.99969,27.0,27.0,31565.0,0.0,1.27674,0.00028
YAR002W,0.0705,-0.83265,58.93321,9.3371,60.0,73.0,22350.0,0.0,0.37857,0.00016
YAR003W,0.0939,-0.2885,43.61765,4.68256,67.0,36.0,84100.0,0.0,1.72852,0.0001
YAR007C,0.09501,-0.55894,28.62077,5.86749,79.0,72.0,68925.0,0.0,0.97979,8e-05
YAR008W,0.08727,-0.28182,36.864,7.06927,37.0,37.0,32555.0,0.0,1.03968,0.00023
YAR014C,0.06488,-1.04429,56.72244,4.34247,151.0,69.0,53665.0,0.0,0.67947,5e-05
YAR018C,0.11034,-0.66598,49.70577,8.58246,56.0,61.0,67450.0,0.0,1.31731,0.00017
YAR019C,0.09754,-0.10554,45.52642,8.02167,100.0,103.0,111295.0,0.0,1.00957,7e-05
YAR023C,0.14525,0.05642,24.74972,7.67426,14.0,15.0,49430.0,0.0,2.3876,0.00037
YAR027W,0.11915,0.09362,32.3783,5.75702,27.0,21.0,37400.0,0.0,1.37925,0.00021
YAR028W,0.11111,0.01068,41.81419,5.11603,27.0,18.0,34755.0,0.0,1.31358,0.00019
YAR030C,0.12389,0.24513,69.19478,10.31232,3.0,15.0,10595.0,0.0,0.79735,0.00078
YAR031W,0.16107,-0.32919,43.92527,8.11383,36.0,38.0,54945.0,0.0,1.5666,0.00023
YAR033W,0.11966,-0.21282,45.64662,6.91681,26.0,26.0,41620.0,0.0,1.53632,0.00026
YAR035W,0.10189,-0.38559,36.92782,6.45221,77.0,72.0,96605.0,0.0,1.24228,8e-05
YAR042W,0.07744,-0.75985,41.46339,5.34711,185.0,142.0,168650.0,0.0,1.24837,4e-05
YAR047C,0.22642,0.58679,43.72387,9.48529,4.0,12.0,17920.0,0.0,1.38954,0.00074
YAR064W,0.11111,-0.29697,33.72323,8.5401,9.0,12.0,9355.0,0.0,0.83987,0.00077
YAR066W,0.08374,0.08128,20.96995,4.4881,21.0,12.0,8940.0,0.0,0.43412,0.00022
YAR068W,0.0559,0.33665,59.97516,11.76373,1.0,9.0,16500.0,0.0,0.91614,0.00065
YAR069C,0.1134,0.95876,14.90928,5.30487,8.0,4.0,14355.0,0.0,1.31494,0.00049
YAR071W,0.13062,-0.39422,28.5163,4.99335,58.0,41.0,81345.0,0.0,1.54188,9e-05
YAR073W,0.08437,-0.10149,31.69283,8.36395,41.0,44.0,49110.0,0.0,1.10644,0.00019
YBL001C,0.04808,-0.20192,28.575,6.17303,15.0,13.0,8730.0,0.0,0.75794,0.00054
YBL002W,0.05344,-0.62061,36.91527,10.06757,11.0,25.0,7450.0,0.0,0.52328,0.00071
YBL003C,0.0303,-0.31591,53.03106,10.6734,8.0,21.0,4470.0,0.0,0.31954,0.00076
YBL004W,0.09868,-0.16899,42.78961,6.591,312.0,300.0,260455.0,0.0,0.90575,2e-05
YBL005W,0.11168,-0.3083,46.00135,6.14301,112.0,102.0,118925.0,0.0,1.05645,5e-05
YBL005W-B,0.07977,-0.63538,49.01978,8.34039,192.0,200.0,189385.0,0.0,0.95184,4e-05
YBL006C,0.06111,-0.43611,57.50667,9.07916,18.0,23.0,7950.0,0.0,0.40168,0.00046
YBL007C,0.06672,-0.65442,49.9037,5.65753,140.0,126.0,95395.0,0.0,0.70223,4e-05
YBL008W,0.06905,-0.38107,42.53476,6.72076,109.0,106.0,110485.0,0.0,1.17717,7e-05
YBL009W,0.07544,-0.54541,49.3682,9.41278,63.0,87.0,63715.0,0.0,0.83428,0.00012
YBL010C,0.07143,-0.85607,56.67286,4.99493,52.0,38.0,20440.0,0.0,0.62624,0.00015
YBL013W,0.06484,-0.23766,36.22444,9.68109,36.0,54.0,22555.0,0.0,0.50553,0.00022
YBL014C,0.08389,-0.48501,50.64408,5.02679,132.0,95.0,107550.0,0.0,1.05392,5e-05
YBL015W,0.07605,-0.3597,34.1253,6.29645,67.0,60.0,47370.0,0.0,0.80683,0.00011
YBL016W,0.09915,-0.28782,44.5136,6.64325,45.0,43.0,38110.0,0.0,0.93472,0.00016
YBL017C,0.11273,-0.47771,35.39814,4.74908,246.0,163.0,190505.0,0.0,1.07161,3e-05
YBL018C,0.11278,-0.46767,34.95038,4.70673,24.0,15.0,29700.0,0.0,1.91462,0.0003
YBL019W,0.08846,-0.49096,35.48348,9.24371,62.0,79.0,51225.0,0.0,0.86173,0.00016
YBL020W,0.15157,0.40645,35.20125,9.25177,41.0,55.0,84645.0,0.0,1.27843,0.00014
YBL021C,0.04861,-0.70278,55.80764,4.77679,23.0,15.0,11835.0,0.0,0.73265,0.0003
YBL022C,0.06355,-0.5827,40.9053,5.42828,186.0,158.0,82585.0,0.0,0.64971,4e-05
YBL023C,0.06221,-0.63733,53.13813,5.02509,155.0,115.0,56365.0,0.0,0.57062,5e-05
YBL024W,0.07602,-0.58041,40.42341,7.0141,98.0,97.0,82650.0,0.0,1.06128,9e-05
YBL025W,0.08276,-0.31172,44.3469,5.06293,24.0,16.0,14815.0,0.0,0.89763,0.00031
YBL026W,0.09474,-0.29368,42.91895,7.84467,13.0,14.0,4595.0,0.0,0.41164,0.0007
YBL027W,0.03704,-0.95079,41.63757,11.35272,19.0,51.0,16960.0,0.0,0.78143,0.00052
YBL029W,0.08245,-0.84309,59.00428,6.04962,43.0,40.0,29840.0,0.0,0.70041,0.00014
YBL030C,0.11321,0.08585,26.28145,9.79913,22.0,42.0,36370.0,0.0,1.05648,0.00028
YBL031W,0.0503,-0.99793,52.37692,10.40546,27.0,53.0,12950.0,0.0,0.34066,0.00027
YBL032W,0.04987,-0.39738,45.71995,5.75519,55.0,48.0,9190.0,0.0,0.22048,0.00014
YBL033C,0.05507,-0.59971,31.39652,5.90497,48.0,41.0,32275.0,0.0,0.842,0.00015
YBL034C,0.09187,-0.44468,43.9739,5.93622,193.0,175.0,121280.0,0.0,0.69631,3e-05
YBL035C,0.08227,-0.43787,43.74597,6.56915,81.0,78.0,41300.0,0.0,0.52429,8e-05
YBL036C,0.07393,-0.4537,26.77043,6.03217,39.0,36.0,25940.0,0.0,0.89071,0.00021
YBL037W,0.07707,-0.08859,39.85718,8.8067,101.0,113.0,89170.0,0.0,0.77532,8e-05
YBL038W,0.09483,-0.6194,30.57892,10.32172,19.0,46.0,23170.0,0.0,0.87376,0.00039
YBL039C,0.07427,-0.23938,34.86651,5.66608,83.0,66.0,60820.0,0.0,0.93989,9e-05
YBL040C,0.17352,0.41096,32.87813,9.75995,11.0,23.0,49850.0,0.0,1.935,0.00038
YBL041W,0.11203,-0.43693,29.28427,5.72406,33.0,28.0,25120.0,0.0,0.93485,0.00021
YBL042C,0.15493,0.19092,30.49923,7.43158,54.0,55.0,165015.0,0.0,2.28666,0.0001
YBL043W,0.07782,-0.89144,52.32961,4.24835,53.0,19.0,19745.0,0.0,0.6913,0.00015
YBL044W,0.05738,-0.74836,50.46803,10.24738,10.0,23.0,9105.0,0.0,0.65741,0.00074
YBL045C,0.07659,-0.23151,30.8698,6.77521,47.0,46.0,50545.0,0.0,1.00633,0.00013
YBL046W,0.07256,-1.0356,47.82744,4.25763,108.0,49.0,33640.0,0.0,0.66411,8e-05
YBL047C,0.04924,-0.68494,48.11543,4.61102,192.0,109.0,65235.0,0.0,0.43265,3e-05
YBL049W,0.1087,-0.55652,57.17536,9.29999,11.0,20.0,25285.0,0.0,1.57194,0.00058
YBL050W,0.09932,-0.51301,30.01062,4.96381,48.0,37.0,33765.0,0.0,1.02935,0.00015
YBL051C,0.05539,-0.79566,53.77801,5.82196,54.0,43.0,36915.0,0.0,0.50037,8e-05
YBL052C,0.10108,-0.85331,56.64972,6.06036,134.0,124.0,119525.0,0.0,1.22488,6e-05
YBL053W,0.1371,0.58387,78.01048,8.42084,2.0,4.0,14940.0,0.0,1.13235,0.00064
YBL054W,0.05714,-0.94038,55.35429,9.36859,57.0,70.0,37275.0,0.0,0.62938,0.00016
YBL056W,0.05769,-0.40363,39.7434,4.47711,84.0,41.0,25700.0,0.0,0.50067,9e-05
YBL058W,0.07565,-0.96099,41.91586,4.888,67.0,48.0,34630.0,0.0,0.73702,0.0001
YBL059W,0.08808,-0.31088,39.4601,10.10797,15.0,30.0,19980.0,0.0,0.89686,0.00045
YBL061C,0.07615,-0.68463,40.95376,9.2995,72.0,90.0,66740.0,0.0,0.86602,0.00012
YBL063W,0.05131,-0.62547,46.92566,6.41766,135.0,127.0,41770.0,0.0,0.33205,5e-05
YBL064C,0.10345,-0.28812,37.29851,8.9693,31.0,36.0,29825.0,0.0,1.01117,0.0003
YBL065W,0.14035,0.10965,39.51316,9.73846,7.0,13.0,20400.0,0.0,1.47503,0.0007
YBL066C,0.07491,-0.52186,44.94139,7.39667,107.0,107.0,103190.0,0.0,0.80623,6e-05
YBL067C,0.07898,-0.70643,46.66269,5.83844,104.0,93.0,52770.0,0.0,0.6293,7e-05
YBL068W,0.04908,-0.05552,34.11258,5.93817,41.0,35.0,11055.0,0.0,0.30949,0.00017
YBL071C,0.10784,0.08039,48.00882,9.65375,6.0,13.0,7700.0,0.0,0.66728,0.00084
YBL072C,0.08,-0.8295,52.33655,10.66925,17.0,44.0,25690.0,0.0,1.14232,0.00047
YBL074C,0.12676,-0.63662,33.34763,4.9079,57.0,35.0,55155.0,0.0,1.32306,0.00012
YBL075C,0.06317,-0.48937,29.77291,5.05243,100.0,80.0,25120.0,0.0,0.35608,7e-05
YBL076C,0.11381,-0.34039,34.99973,5.74225,157.0,139.0,192155.0,0.0,1.56247,5e-05
YBL078C,0.11966,-0.47778,38.94017,9.16107,17.0,21.0,9065.0,0.0,0.66524,0.00067
YBL079W,0.09987,-0.18855,42.11567,5.78668,173.0,151.0,138575.0,0.0,0.81768,3e-05
YBL080C,0.08503,-0.4024,41.26104,7.28107,65.0,65.0,48165.0,0.0,0.77851,0.00012
YBL081W,0.09239,-0.96495,62.48995,8.56525,13.0,15.0,49280.0,0.0,1.20884,0.00021
YBL082C,0.131,0.42904,42.47511,9.08197,27.0,38.0,105530.0,0.0,1.99639,0.00017
YBL084C,0.08971,-0.43113,45.08524,8.88263,58.0,72.0,83140.0,0.0,0.9736,0.0001
YBL085W,0.07143,-0.89306,59.19286,9.13397,115.0,132.0,72240.0,0.0,0.66097,8e-05
YBL086C,0.07511,-0.85043,32.51953,9.08832,49.0,57.0,59610.0,0.0,1.14643,0.00017
YBL088C,0.11015,-0.16498,38.92759,6.52081,328.0,316.0,394035.0,0.0,1.22554,2e-05
YBL089W,0.11111,0.57298,42.71789,9.08795,23.0,33.0,32080.0,0.0,0.63036,0.00018
YBL090W,0.05085,-0.75254,54.34356,10.52618,19.0,37.0,3105.0,0.0,0.15225,0.00052
YBL091C,0.07601,-0.72114,33.24727,5.83588,68.0,58.0,38320.0,0.0,0.80643,0.00012
YBL092W,0.06154,-0.67846,43.48154,11.16583,7.0,30.0,9970.0,0.0,0.67497,0.00076
YBL093C,0.08636,-1.00091,52.33591,5.95831,27.0,25.0,24535.0,0.0,0.98704,0.00024
YBL094C,0.09091,0.33182,37.33818,9.50714,3.0,9.0,7490.0,0.0,0.62008,0.00079
YBL095W,0.0963,-0.11556,37.94593,7.742,31.0,32.0,35450.0,0.0,1.16058,0.00025
YBL097W,0.07294,-0.89363,35.28967,4.57037,156.0,91.0,54485.0,0.0,0.63196,5e-05
YBL098W,0.09565,-0.28239,40.06285,8.59845,58.0,63.0,42705.0,0.0,0.81453,0.00016
YBL099W,0.05688,-0.08385,34.42572,9.06122,58.0,64.0,31985.0,0.0,0.54575,0.00015
YBL100C,0.07692,0.56923,43.36452,7.54181,10.0,11.0,5220.0,0.0,0.46399,0.00067
YBL100W-A,0.08447,-0.81005,49.10804,7.01813,41.0,40.0,55155.0,0.0,1.10538,0.00014
YBL101C,0.06804,-0.65139,48.63099,6.43085,132.0,125.0,69525.0,0.0,0.56246,5e-05
YBL102W,0.13953,0.2893,47.13023,9.09552,13.0,18.0,31565.0,0.0,1.30036,0.00037
YBL103C,0.06173,-0.82449,54.65947,5.52606,63.0,46.0,29340.0,0.0,0.54194,0.0001
YBL104C,0.08863,-0.55934,39.54701,5.76593,137.0,121.0,166975.0,0.0,1.41944,5e-05
YBL105C,0.07819,-0.67924,47.59863,6.69427,159.0,154.0,117710.0,0.0,0.8953,5e-05
YBL106C,0.08416,-0.08287,35.13398,8.84076,94.0,107.0,91940.0,0.0,0.82367,8e-05
YBL107C,0.08163,-0.97806,36.96276,6.62994,30.0,30.0,24700.0,0.0,1.07553,0.00029
YBL108W,0.13861,0.23762,52.26634,8.67596,8.0,12.0,17960.0,0.0,1.54008,0.00074
YBL112C,0.05714,-0.14381,48.2239,9.38568,11.0,17.0,19980.0,0.0,1.66859,0.00078
YBL113C,0.06439,-0.63144,32.90948,6.47345,82.0,79.0,83780.0,0.0,0.96326,7e-05
YBR001C,0.12051,-0.54397,42.26799,6.05316,105.0,95.0,138395.0,0.0,1.54324,7e-05
YBR003W,0.05708,-0.2537,46.22939,8.97015,55.0,62.0,23545.0,0.0,0.44797,0.00017
YBR004C,0.19861,0.42633,38.38596,9.51532,19.0,39.0,118230.0,0.0,2.32928,0.00019
YBR006W,0.09054,-0.05292,30.2795,6.24078,55.0,52.0,48705.0,0.0,0.89881,0.00012
YBR007C,0.06929,-0.91033,45.63057,9.27472,83.0,105.0,56030.0,0.0,0.68051,0.00011
YBR008C,0.14781,0.41022,40.52064,5.9682,45.0,40.0,100085.0,0.0,1.62401,0.0001
YBR010W; YNL031C,0.05147,-0.67794,46.27426,11.435,11.0,33.0,2980.0,0.0,0.19406,0.00074
YBR011C,0.09756,-0.51777,23.5892,5.36371,43.0,35.0,49515.0,0.0,1.53301,0.00017
YBR012C,0.1223,-0.60432,41.16842,6.26984,15.0,14.0,28140.0,0.0,1.75145,0.00039
YBR012W-B,0.082,-0.63491,46.25013,8.59955,189.0,202.0,193605.0,0.0,0.97354,4e-05
YBR013C,0.10853,0.02868,41.53574,6.69196,8.0,8.0,14035.0,0.0,0.96917,0.00046
YBR014C,0.07389,-0.43695,41.81823,5.63666,27.0,21.0,14565.0,0.0,0.64547,0.00025
YBR015C,0.12395,-0.41709,30.13792,5.87714,82.0,74.0,76515.0,0.0,1.12899,9e-05
YBR017C,0.08715,-0.03072,43.24467,4.49969,134.0,67.0,99290.0,0.0,0.95766,4e-05
YBR018C,0.10929,-0.54016,48.01505,7.21039,42.0,42.0,61600.0,0.0,1.45336,0.00017
YBR019C,0.1073,-0.33834,27.25969,5.65582,84.0,71.0,92360.0,0.0,1.18116,7e-05
YBR020W,0.0928,-0.08902,37.96593,6.2951,58.0,54.0,48050.0,0.0,0.82925,0.00011
YBR021W,0.1643,0.23523,39.42782,8.19586,46.0,50.0,172170.0,0.0,2.40008,0.00011
YBR023C,0.103,-0.26704,38.99815,6.26263,138.0,129.0,190340.0,0.0,1.44636,5e-05
YBR024W,0.13289,-0.58339,50.62465,8.33759,41.0,44.0,42705.0,0.0,1.22406,0.00024
YBR025C,0.06853,-0.28858,35.82411,7.05292,57.0,57.0,32150.0,0.0,0.72781,0.00016
YBR027C,0.13636,0.54909,38.45645,9.27448,4.0,11.0,17835.0,0.0,1.38888,0.00072
YBR028C,0.09333,-0.56705,40.76522,7.6391,67.0,68.0,59875.0,0.0,1.00477,0.00013
YBR029C,0.14223,0.38753,21.85407,8.84088,34.0,43.0,51350.0,0.0,0.99089,0.00017
YBR033W,0.08161,-0.38857,49.31187,8.86298,95.0,113.0,66845.0,0.0,0.6465,9e-05
YBR034C,0.1092,-0.37787,38.34371,5.25873,53.0,38.0,46215.0,0.0,1.1616,0.00013
YBR035C,0.11404,-0.86667,33.63728,6.93549,37.0,37.0,47565.0,0.0,1.7677,0.00026
YBR036C,0.10488,0.38341,35.70834,6.88934,29.0,29.0,62755.0,0.0,1.381,0.00015
YBR037C,0.12203,-0.35729,29.37495,9.1452,32.0,40.0,36370.0,0.0,1.09662,0.00028
YBR038W,0.1215,-0.26075,43.48312,8.81012,98.0,110.0,159070.0,0.0,1.44767,8e-05
YBR039W,0.05466,-0.30965,34.53768,9.33722,33.0,42.0,13660.0,0.0,0.39767,0.00027
YBR040W,0.12416,0.42349,44.34265,9.51617,15.0,27.0,48860.0,0.0,1.44661,0.00028
YBR041W,0.13303,-0.17339,36.11212,8.54303,71.0,77.0,123285.0,0.0,1.5982,0.00011
YBR042C,0.11839,-0.00781,33.90579,9.37494,36.0,50.0,76820.0,0.0,1.68781,0.00021
YBR043C,0.10595,-0.06343,36.8582,7.59235,65.0,66.0,115920.0,0.0,1.49989,0.0001
YBR044C,0.07343,-0.30629,40.65769,9.04889,61.0,76.0,51240.0,0.0,0.79749,0.00014
YBR045C,0.08294,-0.99984,50.31772,5.07428,118.0,90.0,43540.0,0.0,0.59356,7e-05
YBR047W,0.10286,-0.41829,38.61429,7.06915,26.0,26.0,9065.0,0.0,0.44193,0.00034
YBR049C,0.04444,-1.19506,46.84852,4.95563,149.0,99.0,85090.0,0.0,0.92617,5e-05
YBR050C,0.07692,-0.75888,46.24648,8.3526,45.0,48.0,34795.0,0.0,0.898,0.00022
YBR052C,0.10952,-0.15,28.13148,5.15485,28.0,21.0,38765.0,0.0,1.69126,0.00022
YBR053C,0.10615,-0.26927,41.10475,4.91901,52.0,34.0,56015.0,0.0,1.39012,0.00012
YBR054W,0.12791,0.14535,44.43727,9.24994,29.0,40.0,65485.0,0.0,1.69129,0.00024
YBR055C,0.08788,-0.54093,42.40369,8.19635,126.0,130.0,138085.0,0.0,1.32484,8e-05
YBR056W,0.12974,-0.61597,31.71758,6.00201,73.0,63.0,141790.0,0.0,2.45221,0.0001
YBR057C,0.06011,-0.86721,44.16831,5.62604,45.0,35.0,23505.0,0.0,0.56731,0.00014
YBR058C,0.08323,-0.5233,40.94828,5.08392,106.0,77.0,99635.0,0.0,1.12418,6e-05
YBR058C-A,0.2125,0.2675,48.25137,8.76141,6.0,8.0,14565.0,0.0,1.52049,0.00091
YBR059C,0.06408,-0.82969,56.25976,7.38361,121.0,121.0,59890.0,0.0,0.48303,6e-05
YBR060C,0.08387,-0.70661,42.97181,9.44696,72.0,93.0,50685.0,0.0,0.71149,0.00013
YBR061C,0.0871,-0.38871,45.05548,8.0329,38.0,40.0,30910.0,0.0,0.89077,0.00023
YBR063C,0.09406,-0.37649,44.98441,6.20929,54.0,52.0,37985.0,0.0,0.81786,0.00013
YBR064W,0.11972,0.75775,39.99718,6.25861,12.0,12.0,11585.0,0.0,0.7223,0.00039
YBR065C,0.05769,-0.41154,42.225,9.54364,37.0,58.0,29210.0,0.0,0.71376,0.00023
YBR066C,0.06818,-0.86727,42.57045,9.86615,18.0,38.0,12460.0,0.0,0.49822,0.00039
YBR067C,0.05238,0.26095,43.93571,4.18829,18.0,7.0,12950.0,0.0,0.62478,0.0002
YBR068C,0.13793,0.25123,34.05783,8.48175,47.0,52.0,99460.0,0.0,1.46764,0.00013
YBR069C,0.12116,0.24523,36.46737,7.85138,51.0,53.0,98010.0,0.0,1.42546,0.00011
YBR070C,0.11814,0.31013,21.01941,9.69586,16.0,30.0,37400.0,0.0,1.3834,0.00036
YBR072W,0.09346,-0.68785,48.11495,5.31268,33.0,28.0,21430.0,0.0,0.89743,0.00022
YBR073W,0.07203,-0.42098,41.99103,9.27289,106.0,136.0,72375.0,0.0,0.67048,9e-05
YBR074W,0.11475,-0.17582,36.98744,6.08173,103.0,90.0,138185.0,0.0,1.24453,5e-05
YBR076W,0.13559,-0.62768,37.35791,9.07025,37.0,49.0,57185.0,0.0,1.36904,0.00022
YBR077C,0.08642,-0.24136,30.98642,4.91266,22.0,14.0,16180.0,0.0,0.88157,0.00027
YBR078W,0.05128,0.11632,32.90816,4.71136,29.0,22.0,7490.0,0.0,0.17113,0.00011
YBR079C,0.06639,-0.66981,50.022,5.96869,168.0,155.0,79315.0,0.0,0.7188,5e-05
YBR080C,0.07388,-0.24195,37.34327,8.02765,90.0,92.0,37985.0,0.0,0.45191,0.0001
YBR081C,0.06682,-0.90541,44.32718,4.74152,264.0,175.0,95410.0,0.0,0.62517,3e-05
YBR082C,0.10135,-0.31486,48.24122,6.04266,17.0,15.0,27305.0,0.0,1.65932,0.00037
YBR083W,0.08642,-0.80494,57.91753,7.22369,60.0,60.0,49655.0,0.0,0.90025,0.00013
YBR084W,0.05846,-0.15856,35.86493,8.78998,110.0,120.0,54750.0,0.0,0.51546,8e-05
YBR085W,0.11401,0.0873,19.46091,9.81671,21.0,41.0,33390.0,0.0,1.00233,0.00029
YBR086C,0.10465,-0.21131,36.67982,9.05988,81.0,98.0,110670.0,0.0,1.04551,9e-05
