protein,degree,betweenness,closeness,eigenvector,clustering,OS,P_Ci,GO_Nb,essential,phys_1,phys_2,phys_3,phys_4,phys_5,phys_6,phys_7,phys_8,phys_9,phys_10,N_c,Sim_Loc,Ortho_Sim_Loc
YGR246C,5,0.00016671917964276062,0.1965193414963766,2.4068501281430435e-05,0.1,3.755924170616114,1.0,3.4333333333333336,1,0.0604,-0.62819,45.59096,6.47943,94.0,90.0,34015.0,0.0,0.5084,0.0001,0.08971985818844534,0.08233295696528463,0.5109604125676183
YAL002W,10,0.0003673077668796181,0.27778382646778116,0.02970478930684556,0.28888888888888886,5.4414019715224535,0.0,13.55768398268398,0,0.09655,-0.09035,42.48871,5.57721,149.0,120.0,154750.0,0.0,1.06753,4e-05,0.0,0.0,0.5
YOR089C,17,0.002264709918532826,0.2689330444110298,0.016855325607225864,0.16176470588235295,11.376387487386479,0.0,17.52012987012987,0,0.06667,-0.34524,22.42667,5.25189,30.0,24.0,15720.0,0.0,0.68109,0.00023,0.0,0.0,0.5
YAL003W,3,8.756057347855633e-05,0.1901309828838196,9.615444170544182e-05,0.0,1.9469122426868906,0.0,0.0,1,0.07767,-0.4165,42.12621,4.29535,44.0,20.0,21095.0,0.0,0.9323,0.00019,0.08971985818844534,0.0,0.5
YBR118W,2,2.816353930123116e-06,0.17840371220179016,3.407611744690191e-05,0.0,1.9142259414225942,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
YKL081W,3,0.00029721232427209083,0.23601625218055658,0.0032935107799548623,0.0,1.8613217768147345,0.0,0.0,0,0.11893,-0.39563,35.82551,7.62738,55.0,56.0,84590.0,0.0,1.81838,0.00016,0.0,0.0,0.5
YPR080W,2,2.816353930123116e-06,0.17840371220179016,3.407611744690191e-05,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAL004W,1,0.0,0.2058263903781471,0.00026425463372451574,0.0,1.0,0.0,0.0,0,0.07907,-0.01814,24.21209,5.23712,21.0,14.0,27750.0,0.0,1.16895,0.00022,0.0,0.0,0.5
YML109W,20,0.0014030203833402632,0.261644795837089,0.009271408971667066,0.09473684210526316,13.382165605095542,0.0,45.75833333333333,0,0.04671,-0.84055,49.46688,5.22443,152.0,113.0,49070.0,0.0,0.46514,5e-05,0.0,0.0,0.5
YAL005C,8,0.0020546801814163187,0.2601158387352545,0.008002801584424348,0.10714285714285714,6.288597376387488,0.0,4.3127828054298645,0,0.06075,-0.43847,32.08911,4.99786,100.0,79.0,20775.0,0.0,0.29825,7e-05,0.0,0.0,0.5
YAL040C,18,0.000997881047175211,0.24490086235704128,0.003777226033686651,0.12418300653594772,15.884964682139254,0.0,46.243500127323664,0,0.09828,-0.26103,52.87571,9.23309,40.0,56.0,60165.0,0.0,0.92576,0.00014,0.0,0.0,0.5
YER151C,7,0.0016647213807581616,0.24700369102330796,0.006109281095828284,0.09523809523809523,3.231818181818182,0.0,0.0,0,0.07456,-0.79452,48.38148,7.65985,109.0,110.0,81890.0,0.0,0.80351,8e-05,0.0,0.0,0.5
YJL061W,9,0.000537269048221358,0.25020431869824455,0.0011002794327545145,0.1111111111111111,4.732041049030787,0.25,16.94102564102564,1,0.08976,-0.34516,47.52344,5.21588,98.0,79.0,75955.0,0.0,0.92533,6e-05,0.05900181244167522,0.047735814213720786,0.5050438926584859
YLR310C,12,0.0018683278868104238,0.23228251526058952,0.0007995552122176542,0.06060606060606061,9.455186304128903,0.0,7.446428571428571,1,0.08496,-0.52624,46.51606,6.66473,187.0,181.0,140510.0,0.0,0.78458,4e-05,0.05900181244167522,0.0,0.5
YNL064C,11,0.0012015838185703252,0.252852379234575,0.004348064218301994,0.09090909090909091,8.676737160120846,0.0,7.769796380090497,0,0.07579,-0.53814,34.45064,5.95148,65.0,60.0,23265.0,0.0,0.52082,0.00013,0.0,0.0,0.5
YNL189W,145,0.05679812445910591,0.30093247867342954,0.017120974980185007,0.003544061302681992,119.65361445783132,0.3333333333333333,31.03333333333333,1,0.06458,-0.35738,43.3598,4.80072,76.0,56.0,57380.0,0.0,0.94936,8e-05,0.8512783293698793,0.23953794484495544,0.5010009640992892
YPL240C,10,0.00038460308916748765,0.23688886842860524,0.0009884264661747678,0.13333333333333333,9.350453172205437,0.0,10.521703296703295,0,0.08181,-0.57532,43.20145,4.84198,142.0,104.0,57300.0,0.0,0.70388,6e-05,0.0,0.0,0.5
YAL009W,5,9.824153215063531e-05,0.21950185259896351,0.00018879950669817774,0.2,1.6984126984126984,0.6666666666666666,3.892857142857143,0,0.11969,-0.32085,51.829,10.02911,25.0,41.0,45170.0,0.0,1.50001,0.00033,0.0,0.0,0.5
YDL116W,24,0.012492606895661345,0.25903235469029295,0.00129712604082909,0.0036231884057971015,16.291880781089414,0.25,2.017857142857143,0,0.08953,-0.21956,42.98912,4.7547,114.0,69.0,92095.0,0.0,1.10116,6e-05,0.0,0.0,0.5
YGL100W,2,2.1147965572080475e-05,0.21449166575293088,0.00038801667838934576,0.0,1.8703506907545164,0.2,0.0,0,0.08596,-0.45673,54.09802,5.31378,50.0,37.0,80410.0,0.0,2.05535,0.00014,0.0,0.0,0.5
YHR004C,8,0.0012109885283143349,0.2491869882332959,0.004404511175201754,0.14285714285714285,2.1439588688946016,0.6666666666666666,12.285714285714286,0,0.08072,-0.47489,47.74664,8.9931,53.0,61.0,50350.0,0.0,0.99426,0.00018,0.0,0.0,0.5
YKL057C,8,0.0004190088855812646,0.22833170574076847,0.0002366604368967547,0.03571428571428571,2.3355525965379496,0.25,2.017857142857143,0,0.12825,-0.11794,41.2771,5.03241,130.0,86.0,134730.0,0.0,1.11859,4e-05,0.0,0.0,0.5
YML103C,4,1.9233215259754226e-05,0.20485917984299157,0.00011317140280870529,0.16666666666666666,1.0,0.25,2.017857142857143,0,0.09728,0.02097,37.86733,5.38654,186.0,151.0,139020.0,0.0,0.73721,3e-05,0.0,0.0,0.5
YAL011W,18,0.0027211991821899342,0.2811824715951215,0.047580909696924446,0.2222222222222222,10.930660888407367,1.0,21.627006327006328,0,0.0544,-1.10736,60.39984,9.18475,109.0,125.0,54235.0,0.0,0.74793,0.00013,0.0,0.0,0.5
YDL181W,6,0.00019757796180554327,0.2457976743965957,0.007332055054929459,0.0,4.731388329979879,0.0,0.0,0,0.05882,-1.11059,62.52129,10.07208,13.0,19.0,1490.0,0.0,0.15096,0.00102,0.0,0.0,0.5
YHR158C,17,0.004697391788795602,0.2672335180939732,0.009410289753797369,0.051470588235294115,8.55093099671413,0.0,8.69047619047619,0,0.06529,-0.73969,42.52337,5.20721,180.0,132.0,93335.0,0.0,0.71198,4e-05,0.0,0.0,0.5
YIR018W,4,0.00039737771572214407,0.21840218935642144,0.0013606763303242902,0.0,1.7302551640340218,0.5,0.0,0,0.02857,-1.04163,56.25224,8.91217,36.0,43.0,12460.0,0.0,0.43895,0.00031,0.0,0.0,0.5
YOR127W,13,0.0014690163020370857,0.2740927657712621,0.027982742438601705,0.16666666666666666,6.030818278427205,0.0,17.014485514485518,0,0.06356,-0.67269,57.20089,6.02948,135.0,124.0,76315.0,0.0,0.67637,5e-05,0.0,0.0,0.5
YOR269W,27,0.0012463986100401455,0.2736316287251865,0.06526815493657775,0.21937321937321938,19.187568157033805,0.3333333333333333,45.99441391941392,0,0.09312,-0.36215,28.89838,7.31879,52.0,52.0,100140.0,0.0,1.75993,0.00013,0.0,0.0,0.5
YAL013W,71,0.006611745960459799,0.297356247121794,0.0548792136561087,0.03460764587525151,43.69655891553702,0.5,89.89943545017076,0,0.06173,-0.99827,58.74123,4.59406,88.0,48.0,35590.0,0.0,0.7576,0.0001,0.0,0.0,0.5
YBL008W,6,0.0001407741946658443,0.24755316650971973,0.0064940020769966205,0.13333333333333333,2.887323943661972,0.5,0.0,0,0.06905,-0.38107,42.53476,6.72076,109.0,106.0,110485.0,0.0,1.17717,7e-05,0.0,0.0,0.5
YBL027W,4,0.00011227962413357086,0.24195818448927345,0.004284811314053612,0.0,1.0,0.0,0.0,0,0.03704,-0.95079,41.63757,11.35272,19.0,51.0,16960.0,0.0,0.78143,0.00052,0.0,0.0,0.5
YBR103W,22,0.008526857734687242,0.28304572893701685,0.045376971001155224,0.12121212121212122,17.725252525252525,1.0,44.2,0,0.0785,-0.28991,28.79964,4.81085,75.0,45.0,88975.0,0.0,1.50396,8e-05,0.0,0.0,0.5
YBR171W,14,0.0008254369156974884,0.2740394783435313,0.042176681209505504,0.26373626373626374,9.211477151965994,0.5,46.4,0,0.1068,-0.40485,41.51408,6.77374,31.0,31.0,27305.0,0.0,1.12688,0.00028,0.0,0.0,0.5
YCR033W,5,6.628479538630255e-05,0.25896890136070994,0.016681246790079818,0.2,3.6882168925964547,1.0,2.023809523809524,0,0.06444,-0.99796,58.62816,9.16632,160.0,182.0,99630.0,0.0,0.71989,7e-05,0.0,0.0,0.5
YDL002C,7,0.00030133054600523125,0.2568142348062087,0.007164523444141141,0.19047619047619047,4.147558386411889,1.0,8.5,0,0.05419,-1.19557,51.61281,7.64508,40.0,41.0,17670.0,0.0,0.74067,0.00032,0.0,0.0,0.5
YDL074C,20,0.004189334760021941,0.28276183151581624,0.025364143634136693,0.1368421052631579,9.547692307692307,1.0,18.09105339105339,0,0.04857,-0.805,44.4033,6.06927,127.0,119.0,29015.0,0.0,0.35958,8e-05,0.0,0.0,0.5
YDL080C,3,1.3218239149569024e-06,0.23974958557200543,0.003606499047550173,0.0,2.4056603773584904,1.0,0.0,0,0.10016,-0.11806,38.60657,5.95087,61.0,53.0,85145.0,0.0,1.24544,9e-05,0.0,0.0,0.5
YDR146C,8,0.0005607956478479493,0.25907996509735526,0.007319553486296398,0.03571428571428571,6.62749445676275,0.3333333333333333,2.5,0,0.06206,-0.90874,56.71805,8.86139,86.0,96.0,41925.0,0.0,0.52555,0.00011,0.0,0.0,0.5
YDR181C,1,0.0,0.22730075200596817,0.001576950532922718,0.0,1.0,1.0,0.0,0,0.04366,-0.84782,53.45967,9.47992,69.0,88.0,27555.0,0.0,0.4973,0.00017,0.0,0.0,0.5
YDR334W,13,0.00019027967541176003,0.27446635881865594,0.044696287913030784,0.2692307692307692,6.466955579631636,1.0,14.75887445887446,0,0.07926,-0.7531,44.02941,5.86005,252.0,222.0,126780.0,0.0,0.72642,3e-05,0.0,0.0,0.5
YDR363W-A,11,0.0004358621122947323,0.256549365426138,0.0111082553654467,0.09090909090909091,1.9686868686868686,0.0,0.0,0,0.07865,-1.23933,27.93483,4.16241,25.0,11.0,17990.0,0.0,1.73214,0.0004,0.0,0.0,0.5
YDR392W,20,0.0007771454453653451,0.25364102629072893,0.004100925403595669,0.45789473684210524,6.902777777777778,1.0,60.955872850919285,0,0.06231,-0.82047,43.74896,7.7619,54.0,55.0,32220.0,0.0,0.83042,0.0002,0.0,0.0,0.5
YDR485C,12,0.0006060433455228056,0.27451981240710416,0.041909077885834686,0.24242424242424243,6.601300108342362,1.0,28.5,0,0.05031,-1.1239,56.68881,5.09357,149.0,118.0,45755.0,0.0,0.50514,6e-05,0.0,0.0,0.5
YER016W,109,0.016075960175843985,0.3086644664466447,0.18206532257650535,0.11824668705402651,19.060653188180403,0.0,811.3438977688977,1,0.07849,-0.61628,37.08113,5.25543,48.0,36.0,36370.0,0.0,0.94809,0.00014,0.8512783293698793,0.0,0.5
YER111C,22,0.002845339302306969,0.2829889038559213,0.03272607928906249,0.2943722943722944,14.095959595959595,0.0,42.39455266955267,0,0.05947,-0.83943,53.37833,8.85895,110.0,122.0,64595.0,0.0,0.52175,7e-05,0.0,0.0,0.5
YER139C,3,5.823629616458708e-07,0.24797415060804737,0.004628385712998992,0.6666666666666666,1.0,0.5,6.333333333333333,0,0.0885,-0.61681,41.2381,4.82135,45.0,29.0,16680.0,0.0,0.63569,0.00018,0.0,0.0,0.5
YFR010W,8,0.00014991506224138002,0.2572203887055372,0.015500392791235303,0.14285714285714285,5.404040404040404,0.0,4.666666666666666,0,0.09218,-0.65511,45.79782,6.71246,72.0,71.0,42455.0,0.0,0.74339,0.00012,0.0,0.0,0.5
YGL127C,79,0.029383287034883753,0.3040263994765283,0.02772627005222823,0.009737098344693282,52.668668668668666,1.0,64.9595238095238,0,0.12598,-0.2811,41.61811,4.44501,13.0,7.0,32805.0,0.0,2.22547,0.0003,0.0,0.0,0.5
YGL133W,2,0.0,0.23868054356375412,0.004984792969584086,1.0,1.0,1.0,0.0,0,0.07674,-0.76733,45.53909,5.49921,209.0,182.0,148430.0,0.0,1.01915,4e-05,0.0,0.0,0.5
YGL149W,3,0.00023090431819942036,0.24365907175563423,0.0017420468723798562,0.0,1.6051873198847262,0.0,0.0,0,0.20792,1.11584,48.14059,9.05731,2.0,5.0,8855.0,0.0,0.76042,0.00078,0.0,0.0,0.5
YGL161C,12,0.0013069735011943652,0.2535649811308408,0.0033982320826786484,0.15151515151515152,4.5511904761904765,0.0,18.75,0,0.11613,-0.17387,40.04587,4.78668,34.0,23.0,44140.0,0.0,1.26683,0.00014,0.0,0.0,0.5
YGL167C,8,4.9785746811823115e-05,0.2530945170169399,0.013842681265411248,0.21428571428571427,2.0,0.0,14.726190476190474,0,0.06211,0.01853,40.41137,5.47247,115.0,98.0,41630.0,0.0,0.39811,5e-05,0.0,0.0,0.5
YGL194C,6,1.0757769196128023e-05,0.26141834757165133,0.02444837491461197,0.26666666666666666,4.153535353535354,1.0,4.773809523809524,0,0.10841,-0.38916,37.27923,4.99799,67.0,42.0,46270.0,0.0,0.89924,0.0001,0.0,0.0,0.5
YGL244W,15,0.0013323690434932324,0.2740394783435313,0.025677170722806304,0.22857142857142856,10.061430010070493,1.0,27.83051948051948,0,0.08781,-1.35197,47.29717,5.26288,124.0,104.0,43000.0,0.0,0.65282,8e-05,0.0,0.0,0.5
YGR105W,8,0.0005097231278834294,0.2522039237978787,0.006662722059488837,0.25,3.741080530071356,0.25,18.6,0,0.07792,0.69351,30.10779,5.11932,8.0,6.0,1490.0,0.0,0.17665,0.00061,0.0,0.0,0.5
YGR181W,4,6.303587680962567e-05,0.24254104905758717,0.003619343622891063,0.0,3.601441812564367,0.0,0.0,0,0.05714,-0.27619,52.02,8.38409,9.0,11.0,10470.0,0.0,0.92772,0.00074,0.0,0.0,0.5
YGR182C,6,0.00033144057237688375,0.2582887362765106,0.004639951626319343,0.06666666666666667,3.0849056603773586,0.0,0.0,0,0.13675,0.21026,57.30427,9.3891,7.0,14.0,19410.0,0.0,1.42596,0.00069,0.0,0.0,0.5
YGR200C,7,1.3068825348853295e-05,0.25626951035204126,0.016372152181526118,0.38095238095238093,3.4178082191780823,0.5,4.303113553113553,0,0.09772,-0.29036,36.45445,5.35797,114.0,87.0,160695.0,0.0,1.79729,6e-05,0.0,0.0,0.5
YGR270W,7,2.6962659553399614e-05,0.26101494909690953,0.035303794718123546,0.5714285714285714,1.5534934497816595,0.0,6.115384615384615,0,0.06744,-0.80138,50.73446,5.06854,247.0,192.0,85230.0,0.0,0.54147,3e-05,0.0,0.0,0.5
YHR041C,24,0.0023652556504798043,0.25954110294721855,0.0036291804836885333,0.021739130434782608,11.407407407407407,1.0,4.063157894736842,0,0.06667,-0.00762,27.24905,5.23834,26.0,20.0,18700.0,0.0,0.81681,0.00023,0.0,0.0,0.5
YHR060W,14,0.004091001656463678,0.2803064556753966,0.007668636777314009,0.07692307692307693,4.475862068965517,0.0,23.0,0,0.07735,-0.9442,62.76409,5.44366,29.0,26.0,20525.0,0.0,0.97379,0.00026,0.0,0.0,0.5
YHR178W,22,0.002823896850932673,0.27236269421093856,0.03521468306534018,0.04329004329004329,13.053550640279395,1.0,5.869047619047619,0,0.07806,-0.37968,46.00054,8.78339,77.0,89.0,84655.0,0.0,1.01417,0.00011,0.0,0.0,0.5
YHR200W,12,0.0009190175660340634,0.2749660699862821,0.022925820236369764,0.16666666666666666,8.604796663190823,0.0,27.4,0,0.05224,-0.50709,50.24515,4.7265,40.0,23.0,3105.0,0.0,0.10438,0.00016,0.0,0.0,0.5
YJL115W,9,5.9700596764125814e-05,0.2649231418568495,0.015949338090620466,0.2777777777777778,6.466666666666667,1.0,4.55672268907563,0,0.05735,-1.07814,75.08172,3.87701,93.0,23.0,21680.0,0.0,0.68601,0.00012,0.0,0.0,0.5
YJR073C,11,0.0002197388657007902,0.26219637836799553,0.012661390793105092,0.21818181818181817,4.47900113507378,0.3333333333333333,27.714285714285715,0,0.12136,0.22087,36.45194,9.11127,14.0,20.0,33390.0,0.0,1.44233,0.00039,0.0,0.0,0.5
YJR140C,7,0.00016348535553742746,0.2606288561059496,0.008683998823294155,0.19047619047619047,4.540965207631874,1.0,3.939393939393939,0,0.11044,-0.39242,45.21477,5.84882,226.0,198.0,221145.0,0.0,1.15373,3e-05,0.0,0.0,0.5
YKL118W,9,0.00025454823564543844,0.2639475182772007,0.030548839656456862,0.2222222222222222,0.0,0.0,4.067857142857143,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YKR029C,4,3.895763811801901e-05,0.24233256104980125,0.004216359965384151,0.3333333333333333,3.5641293013555786,0.0,0.0,0,0.06924,-0.84008,47.32173,8.89532,102.0,116.0,77375.0,0.0,0.90519,0.0001,0.0,0.0,0.5
YLR055C,18,0.0007814035540351529,0.26485677003125596,0.009837863082098447,0.5359477124183006,7.318287037037037,1.0,96.5333333333333,0,0.05814,-0.72508,46.24352,4.28693,123.0,50.0,66070.0,0.0,0.9982,6e-05,0.0,0.0,0.5
YLR085C,60,0.005400465664967933,0.294252535684297,0.0893300381535319,0.10621468926553672,1.0,0.5,395.3166666666667,0,0.11872,-0.34612,41.47443,5.32916,60.0,45.0,63465.0,0.0,1.2682,0.00011,0.0,0.0,0.5
YLR087C,14,0.00041607342601759033,0.26721663129978085,0.016734331614265595,0.15384615384615385,0.0,0.0,17.687229437229437,0,0.10751,-0.26261,39.82656,5.63153,389.0,325.0,402660.0,0.0,1.19041,2e-05,0.0,0.0,0.0
YLR111W,10,0.0003314851162887002,0.25551076678664847,0.015053599316499747,0.5111111111111111,0.0,0.0,21.458297258297257,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YLR268W,29,0.003290151485400354,0.2859937231380381,0.029299492097618812,0.09359605911330049,20.65123789020452,0.3333333333333333,65.21626984126985,0,0.14019,-0.30935,41.02196,6.74506,26.0,26.0,29130.0,0.0,1.16253,0.00027,0.0,0.0,0.5
YLR384C,6,0.00024394616316765586,0.2553564728453522,0.011593280228423226,0.26666666666666666,3.0112244897959184,0.5,7.285714285714286,0,0.08895,-0.32157,39.72573,4.95087,214.0,153.0,137210.0,0.0,0.89687,3e-05,0.0,0.0,0.5
YLR418C,111,0.0234507721145561,0.29988675911772444,0.05734052546051563,0.020147420147420148,74.9030303030303,1.0,121.46600066600068,0,0.07888,-0.5659,34.11527,7.71893,49.0,50.0,53775.0,0.0,1.20963,0.00017,0.0,0.0,0.5
YML041C,17,0.00756718924049204,0.2941706567178457,0.04128714193944675,0.17647058823529413,7.912432432432432,1.0,46.75,0,0.075,-0.71714,44.56893,9.58954,29.0,46.0,24255.0,0.0,0.75747,0.0003,0.0,0.0,0.5
YML047C,3,1.3218239149569024e-06,0.23974958557200543,0.003606499047550173,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YMR060C,11,0.0005092821386698754,0.2608217597186845,0.006706595905388972,0.05454545454545454,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YMR312W,13,0.005336151308470024,0.26828468407048806,0.0475597075405421,0.358974358974359,1.359375,0.5,23.806135531135528,0,0.08791,-0.07509,45.35319,6.18304,23.0,19.0,16430.0,0.0,0.5374,0.0002,0.0,0.0,0.5
YNL140C,8,0.00025105461166530165,0.26667737846497014,0.031874463851214466,0.2857142857142857,0.0,0.0,4.432142857142857,0,0.04233,-0.20582,49.93228,10.68268,13.0,37.0,5960.0,0.0,0.27494,0.00049,0.0,0.0,0.0
YNL215W,7,0.0002903056137991752,0.27396846066206876,0.013403967139037198,0.23809523809523808,2.7845911949685536,1.0,40.0,0,0.03438,-1.36312,74.23469,4.60895,85.0,54.0,12045.0,0.0,0.33316,0.00013,0.0,0.0,0.5
YNL298W,91,0.011118976861265473,0.30224452793360246,0.12118734214244836,0.09523809523809523,32.445270988310305,0.0,454.3016872016872,0,0.06295,-0.73029,52.71723,9.1767,76.0,94.0,88000.0,0.0,0.93709,0.0001,0.0,0.0,0.5
YOL012C,28,0.003609283111640512,0.288353439503514,0.08115971157344493,0.3253968253968254,14.116700201207243,0.5,149.6883116883117,0,0.02985,-0.34851,40.54403,10.6507,10.0,27.0,4470.0,0.0,0.31297,0.00075,0.0,0.0,0.5
YOR123C,14,0.0009790859378186814,0.26620731446767587,0.01246539785128016,0.13186813186813187,11.613131313131314,1.0,17.299999999999997,0,0.05819,-1.47651,70.42353,4.3277,133.0,62.0,26150.0,0.0,0.48498,8e-05,0.0,0.0,0.5
YOR213C,4,0.0004069422899828176,0.2524448206267704,0.00324284407708211,0.0,2.8789144050104385,1.0,0.0,0,0.09677,-0.40927,53.8004,5.62091,38.0,30.0,28210.0,0.0,0.97215,0.00019,0.0,0.0,0.5
YOR304W,2,2.1636368841439337e-06,0.23131684209392442,0.001932642630532433,0.0,1.9457111834961998,1.0,0.0,0,0.08571,-0.76911,41.91947,6.21246,185.0,174.0,139870.0,0.0,1.07323,5e-05,0.0,0.0,0.5
YPL055C,13,0.0004616555523512666,0.274003964901123,0.023826649608936615,0.19230769230769232,3.3973214285714284,1.0,25.73333333333333,0,0.09036,-1.33795,54.18946,9.27484,32.0,41.0,40480.0,0.0,1.085,0.00025,0.0,0.0,0.5
YPL086C,7,4.1304696896463297e-05,0.2618554207888434,0.014359429473384073,0.19047619047619047,4.126712328767123,0.5,7.25,0,0.08977,-0.52657,26.17163,9.11407,68.0,84.0,68535.0,0.0,1.07664,0.00014,0.0,0.0,0.5
YPL101W,6,4.9373911691733334e-05,0.2549869265749537,0.011962125453007344,0.2,1.0,0.5,2.8166666666666664,0,0.05921,-0.50439,50.14386,9.45197,52.0,63.0,31400.0,0.0,0.61382,0.00018,0.0,0.0,0.5
YPL102C,5,0.0004262237691260155,0.25648712260077833,0.009707733596949446,0.1,1.0,0.0,0.0,0,0.15,0.541,33.9571,8.32269,8.0,10.0,15065.0,0.0,1.29239,0.00071,0.0,0.0,0.5
YPL144W,3,8.198717111764201e-06,0.2486156264518215,0.0070299977326253385,0.0,1.9034810126582278,0.0,0.0,0,0.06081,-0.09459,49.79865,7.71735,17.0,18.0,13325.0,0.0,0.80402,0.00047,0.0,0.0,0.5
YPL174C,50,0.008023255354858906,0.2997167191380702,0.09090403950073858,0.14612244897959184,16.333687566418703,0.0,485.0,0,0.06567,-0.48445,43.6324,5.62201,133.0,116.0,57270.0,0.0,0.57105,6e-05,0.0,0.0,0.5
YPR023C,6,2.0627274777933554e-06,0.2546951268035314,0.03535252163591488,0.6666666666666666,3.1550925925925926,1.0,5.619047619047619,0,0.07481,-0.58504,51.76808,8.49774,51.0,55.0,57590.0,0.0,1.27403,0.00019,0.0,0.0,0.5
YAL014C,4,4.954176337864917e-05,0.22947162960272588,0.0013631033725824177,0.16666666666666666,1.3298969072164948,0.0,2.013888888888889,0,0.03922,-0.50745,46.73843,4.6546,40.0,25.0,7700.0,0.0,0.26507,0.00016,0.0,0.0,0.5
YAL030W,7,5.894178266315962e-05,0.22132854549979233,0.00033765547759167147,0.19047619047619047,1.7583892617449663,0.0,8.344871794871795,0,0.05128,-0.21966,52.72564,7.87848,16.0,17.0,8605.0,0.0,0.65184,0.0006,0.0,0.0,0.5
YMR197C,9,0.00032538712612474303,0.25648712260077833,0.0015143183384597717,0.25,2.4790919952210273,0.0,12.90277777777778,1,0.0553,-0.46728,46.01797,6.18036,31.0,30.0,11460.0,0.0,0.46457,0.00025,0.08971985818844534,0.0,0.5
YOR036W,15,0.001324048096903612,0.25333711899826455,0.0015439466698160666,0.06666666666666667,13.521052631578947,0.0,15.166666666666668,1,0.07292,-0.43507,49.98681,4.85297,47.0,36.0,18450.0,0.0,0.55899,0.00015,0.08971985818844534,0.0,0.5
YAL016W,4,1.164874898036911e-05,0.22421543957152873,0.0005871105743782673,0.16666666666666666,3.458904109589041,0.0,2.840336134453781,0,0.07244,0.08551,41.95386,4.54877,92.0,58.0,57255.0,0.0,0.80747,6e-05,0.0,0.0,0.5
YCR066W,7,0.0008830731375062457,0.2513046407748875,0.0032569123060706005,0.047619047619047616,5.084521384928717,1.0,1.3333333333333333,0,0.05955,-0.75585,48.70413,7.53351,65.0,66.0,35420.0,0.0,0.64132,0.00014,0.0,0.0,0.5
